YearWeek,WaterYear,WaterWeek,Flow
1967.29,1967,29,4778.708442490575
1967.3,1967,30,4069.6823986274685
1967.31,1967,31,3461.833528796006
1967.32,1967,32,2988.5082515404097
1967.33,1967,33,2612.4455914848177
1967.34,1967,34,2343.038230169298
1967.35,1967,35,2101.684088111397
1967.36,1967,36,1804.7548200613217
1967.37,1967,37,1523.0789320861327
1967.38,1967,38,1231.1448165461438
1967.39,1967,39,1126.6924655382775
1967.4,1967,40,988.8697344170489
1967.41,1967,41,884.447893349428
1967.42,1967,42,763.1969693906045
1967.43,1967,43,690.4643576732908
1967.44,1967,44,620.7653264455115
1967.45,1967,45,573.6312694872021
1967.46,1967,46,535.6950284303108
1967.47,1967,47,492.15211358528296
1967.48,1967,48,464.83563638554887
1967.49,1967,49,435.20200806595074
1967.5,1967,50,411.7493716969943
1967.51,1967,51,391.3085457195649
1967.52,1967,52,371.13419454656787
1967.53,1967,53,354.71251265249
1968.01,1968,1,338.0863574676693
1968.02,1968,2,312.7131647316548
1968.03,1968,3,294.9586274503396
1968.04,1968,4,284.526151323093
1968.05,1968,5,281.11311296181486
1968.06,1968,6,307.2654513845786
1968.07,1968,7,339.2047242266768
1968.08,1968,8,400.2543490174017
1968.09,1968,9,462.2595010547298
1968.1,1968,10,502.3158122902818
1968.11,1968,11,538.4294118950371
1968.12,1968,12,584.9052400436891
1968.13,1968,13,643.7163100708082
1968.14,1968,14,700.3709475602822
1968.15,1968,15,744.2969592576644
1968.16,1968,16,809.7059334762959
1968.17,1968,17,888.2713747818627
1968.18,1968,18,969.0478160332897
1968.19,1968,19,1088.4195893577023
1968.2,1968,20,1255.9518909964156
1968.21,1968,21,2061.664871165844
1968.22,1968,22,4566.630059375172
1968.23,1968,23,6415.360143588673
1968.24,1968,24,6689.805630975599
1968.25,1968,25,7107.884671786678
1968.26,1968,26,7847.63906976472
1968.27,1968,27,8506.894283076805
1968.28,1968,28,8183.7873185882045
1968.29,1968,29,7239.947314351425
1968.3,1968,30,6240.564534132985
1968.31,1968,31,5337.43976364901
1968.32,1968,32,4419.071240511018
1968.33,1968,33,3632.815360648404
1968.34,1968,34,3065.7465667205875
1968.35,1968,35,2611.4786171338296
1968.36,1968,36,2245.318281686236
1968.37,1968,37,1938.0446602659235
1968.38,1968,38,1647.101139570717
1968.39,1968,39,1412.7631690457602
1968.4,1968,40,1221.749342514556
1968.41,1968,41,1099.0184909717527
1968.42,1968,42,983.0797289346945
1968.43,1968,43,896.53529830106
1968.44,1968,44,802.2053205316548
1968.45,1968,45,722.3916314203758
1968.46,1968,46,654.921765882333
1968.47,1968,47,592.3723217685395
1968.48,1968,48,555.3724240200596
1968.49,1968,49,518.140766409454
1968.5,1968,50,484.39369946182984
1968.51,1968,51,459.34824593504464
1968.52,1968,52,436.77312492981986
1968.53,1968,53,429.0155916088784
1969.01,1969,1,419.7029374660855
1969.02,1969,2,424.3055292741379
1969.03,1969,3,444.71874303619694
1969.04,1969,4,459.4888861201817
1969.05,1969,5,480.01192871136084
1969.06,1969,6,498.6864631767938
1969.07,1969,7,509.3281042239372
1969.08,1969,8,556.0349057712486
1969.09,1969,9,647.7217442799059
1969.1,1969,10,700.0318093498427
1969.11,1969,11,775.3674579471583
1969.12,1969,12,830.8837894829975
1969.13,1969,13,899.3679675411237
1969.14,1969,14,931.2153156307888
1969.15,1969,15,1026.0136535458369
1969.16,1969,16,1204.4966540106475
1969.17,1969,17,1434.8192256128852
1969.18,1969,18,1763.8992708774856
1969.19,1969,19,2093.6162711033635
1969.2,1969,20,2721.727734257139
1969.21,1969,21,3893.808782484306
1969.22,1969,22,4620.8671981440775
1969.23,1969,23,4855.212742746582
1969.24,1969,24,4961.0349206325645
1969.25,1969,25,4842.628845124136
1969.26,1969,26,4412.594553598266
1969.27,1969,27,4074.4164658764266
1969.28,1969,28,3767.123443137945
1969.29,1969,29,3399.508332086619
1969.3,1969,30,3013.785320956591
1969.31,1969,31,2615.5168432160067
1969.32,1969,32,2258.658698177779
1969.33,1969,33,1964.3054977450577
1969.34,1969,34,1666.9259585130428
1969.35,1969,35,1444.3803019389452
1969.36,1969,36,1251.8718070767577
1969.37,1969,37,1106.6159624863153
1969.38,1969,38,966.1441705129606
1969.39,1969,39,853.1078830826336
1969.4,1969,40,738.1433064076052
1969.41,1969,41,666.6445702212006
1969.42,1969,42,599.1511935380875
1969.43,1969,43,569.0120427779763
1969.44,1969,44,541.1847817364718
1969.45,1969,45,503.7910159860204
1969.46,1969,46,477.33811068186196
1969.47,1969,47,456.519657249574
1969.48,1969,48,431.9923535851194
1969.49,1969,49,407.87352868522834
1969.5,1969,50,384.2450017512338
1969.51,1969,51,367.4432528446361
1969.52,1969,52,344.58476002470314
1969.53,1969,53,335.8283516156162
1970.01,1970,1,335.2563112312954
1970.02,1970,2,323.5456050276537
1970.03,1970,3,322.02048622942254
1970.04,1970,4,324.0064239065909
1970.05,1970,5,328.0619637943272
1970.06,1970,6,343.75601304802757
1970.07,1970,7,383.7635558931041
1970.08,1970,8,406.1365645148467
1970.09,1970,9,429.86331601042133
1970.1,1970,10,470.4973222923924
1970.11,1970,11,537.3509455771826
1970.12,1970,12,583.3114144527157
1970.13,1970,13,668.4493932367259
1970.14,1970,14,734.8313075377539
1970.15,1970,15,817.9496579457599
1970.16,1970,16,881.1737819583204
1970.17,1970,17,943.6425141264125
1970.18,1970,18,992.6547040325304
1970.19,1970,19,1089.718721567155
1970.2,1970,20,1237.8219707879377
1970.21,1970,21,1631.4758906937946
1970.22,1970,22,2070.430033938678
1970.23,1970,23,2427.682764805181
1970.24,1970,24,2819.2503826021707
1970.25,1970,25,3045.7051763854693
1970.26,1970,26,3124.1399894068704
1970.27,1970,27,2975.5484463230946
1970.28,1970,28,2740.7298648327182
1970.29,1970,29,2472.1731796171816
1970.3,1970,30,2239.735610891814
1970.31,1970,31,2048.0468534704496
1970.32,1970,32,1832.5195915398813
1970.33,1970,33,1655.7980720413445
1970.34,1970,34,1505.7807084959156
1970.35,1970,35,1365.8551897371556
1970.36,1970,36,1227.5284153752743
1970.37,1970,37,1100.1953975515987
1970.38,1970,38,962.9200064612544
1970.39,1970,39,840.3091922220744
1970.4,1970,40,720.1873808686292
1970.41,1970,41,619.0958883900641
1970.42,1970,42,570.662462770191
1970.43,1970,43,535.7859114136198
1970.44,1970,44,494.1149381344522
1970.45,1970,45,469.0191488954733
1970.46,1970,46,442.8988927738177
1970.47,1970,47,421.5733439583349
1970.48,1970,48,396.33617689810086
1970.49,1970,49,379.45602674767497
1970.5,1970,50,359.9166886949605
1970.51,1970,51,346.9352977218571
1970.52,1970,52,332.8253186825602
1970.53,1970,53,322.6239672697792
1971.01,1971,1,310.7934755316796
1971.02,1971,2,289.92595039553726
1971.03,1971,3,278.37102839728186
1971.04,1971,4,284.82881250546944
1971.05,1971,5,311.04205073153935
1971.06,1971,6,328.0746158374207
1971.07,1971,7,335.1324376828183
1971.08,1971,8,354.7976169935705
1971.09,1971,9,396.3392626632946
1971.1,1971,10,403.6017074311089
1971.11,1971,11,433.6288726511716
1971.12,1971,12,463.4212224180713
1971.13,1971,13,506.04177418778016
1971.14,1971,14,610.7500140341396
1971.15,1971,15,677.5444427127557
1971.16,1971,16,755.5114224821048
1971.17,1971,17,820.700815916692
1971.18,1971,18,846.3527622941983
1971.19,1971,19,847.0379704542622
1971.2,1971,20,845.3622083712235
1971.21,1971,21,849.5784255893457
1971.22,1971,22,854.6593358595128
1971.23,1971,23,915.0264149784306
1971.24,1971,24,971.3022487008408
1971.25,1971,25,1019.3911089965396
1971.26,1971,26,1107.0243320576233
1971.27,1971,27,1204.248808554635
1971.28,1971,28,1440.5218883997252
1971.29,1971,29,1638.2588807593904
1971.3,1971,30,1791.963127816116
1971.31,1971,31,1874.3144198211646
1971.32,1971,32,1799.4581594115534
1971.33,1971,33,1718.6469648302607
1971.34,1971,34,1598.8158514523905
1971.35,1971,35,1489.8591792278492
1971.36,1971,36,1366.2135918651552
1971.37,1971,37,1232.3935495533296
1971.38,1971,38,1096.0030686232792
1971.39,1971,39,952.085457523056
1971.4,1971,40,764.0693079364057
1971.41,1971,41,630.4162344621842
1971.42,1971,42,567.4124630964338
1971.43,1971,43,518.8339928699069
1971.44,1971,44,479.47126875678265
1971.45,1971,45,451.4879615792385
1971.46,1971,46,423.5513067463243
1971.47,1971,47,398.61998104648916
1971.48,1971,48,375.35746691754144
1971.49,1971,49,352.0587857427007
1971.5,1971,50,336.2624487355528
1971.51,1971,51,321.19352893224317
1971.52,1971,52,301.77312588708827
1971.53,1971,53,299.97045631014566
1972.01,1972,1,289.201272256816
1972.02,1972,2,280.2771133371987
1972.03,1972,3,278.8391997786508
1972.04,1972,4,287.60816928638604
1972.05,1972,5,289.7090023536055
1972.06,1972,6,299.47495987592254
1972.07,1972,7,317.8194821285338
1972.08,1972,8,318.89029700291104
1972.09,1972,9,321.3505478882033
1972.1,1972,10,351.90063273203356
1972.11,1972,11,361.63827250484655
1972.12,1972,12,405.8640572243127
1972.13,1972,13,441.9634534081684
1972.14,1972,14,452.0152309664569
1972.15,1972,15,481.99266514489307
1972.16,1972,16,552.6089672038842
1972.17,1972,17,599.7991584370069
1972.18,1972,18,620.89656121528
1972.19,1972,19,668.9101703497524
1972.2,1972,20,727.7764080918668
1972.21,1972,21,769.0549560996925
1972.22,1972,22,800.5179310203099
1972.23,1972,23,833.5373656184308
1972.24,1972,24,885.3473075311639
1972.25,1972,25,944.9939193123328
1972.26,1972,26,1011.0786272451385
1972.27,1972,27,1087.6403870396446
1972.28,1972,28,1145.5208290367575
1972.29,1972,29,1186.72272469514
1972.3,1972,30,1215.746324890825
1972.31,1972,31,1225.6293238751425
1972.32,1972,32,1203.607817650038
1972.33,1972,33,1161.5350060311455
1972.34,1972,34,1068.7672047114706
1972.35,1972,35,934.4748261632492
1972.36,1972,36,806.3485690912169
1972.37,1972,37,673.6626488500871
1972.38,1972,38,548.0687747035262
1972.39,1972,39,489.0474958308552
1972.4,1972,40,456.6619242755406
1972.41,1972,41,421.5067708859924
1972.42,1972,42,391.1803309832398
1972.43,1972,43,374.3988392329226
1972.44,1972,44,352.456402694391
1972.45,1972,45,338.02418836354343
1972.46,1972,46,322.8288756373055
1972.47,1972,47,303.0075800582085
1972.48,1972,48,279.2751583105483
1972.49,1972,49,268.6764282464043
1972.5,1972,50,255.6618253935528
1972.51,1972,51,241.90473977087382
1972.52,1972,52,235.21989447062438
1972.53,1972,53,234.5309872359156
1973.01,1973,1,220.55371501103878
1973.02,1973,2,233.70786974749856
1973.03,1973,3,239.63473088172555
1973.04,1973,4,238.88203908646875
1973.05,1973,5,253.07981619824326
1973.06,1973,6,251.1590563137777
1973.07,1973,7,269.0147959545047
1973.08,1973,8,302.1396774169067
1973.09,1973,9,321.8364766849339
1973.1,1973,10,378.4816728530031
1973.11,1973,11,435.1006376794125
1973.12,1973,12,580.5536912775495
1973.13,1973,13,750.5774740994615
1973.14,1973,14,942.2059764772284
1973.15,1973,15,933.4477985165951
1973.16,1973,16,859.5311799126804
1973.17,1973,17,900.4247348759889
1973.18,1973,18,1059.1894932139342
1973.19,1973,19,1342.9387171599171
1973.2,1973,20,1598.329933471403
1973.21,1973,21,2161.8314799156246
1973.22,1973,22,2699.963568426887
1973.23,1973,23,2845.838844610277
1973.24,1973,24,2726.405363831545
1973.25,1973,25,2507.7336789059486
1973.26,1973,26,2350.4824306297446
1973.27,1973,27,2270.173322293653
1973.28,1973,28,2257.34757124169
1973.29,1973,29,2255.8469751940133
1973.3,1973,30,2370.2654629901335
1973.31,1973,31,2504.4625292459655
1973.32,1973,32,2478.6994941653106
1973.33,1973,33,2327.931178523245
1973.34,1973,34,2145.441135606956
1973.35,1973,35,1879.5667297134873
1973.36,1973,36,1600.650112272164
1973.37,1973,37,1377.351319094762
1973.38,1973,38,1154.0151548850058
1973.39,1973,39,941.5151070295185
1973.4,1973,40,713.92001040723
1973.41,1973,41,585.76820831323
1973.42,1973,42,523.6211773081935
1973.43,1973,43,476.0474830832969
1973.44,1973,44,440.5689824014641
1973.45,1973,45,411.86700689505363
1973.46,1973,46,383.05574011698315
1973.47,1973,47,361.8089914138444
1973.48,1973,48,340.35216685345165
1973.49,1973,49,327.29817893622493
1973.5,1973,50,311.42865499021326
1973.51,1973,51,288.07728357476117
1973.52,1973,52,267.70353486730454
1973.53,1973,53,261.07546534639675
1974.01,1974,1,247.04565298524972
1974.02,1974,2,237.27495445200552
1974.03,1974,3,222.32773013980386
1974.04,1974,4,235.84145044111628
1974.05,1974,5,244.70474054906865
1974.06,1974,6,264.4557627860291
1974.07,1974,7,285.8479747731466
1974.08,1974,8,300.7385560480604
1974.09,1974,9,325.4570723873543
1974.1,1974,10,450.7692605326415
1974.11,1974,11,504.4227751234982
1974.12,1974,12,549.968320468184
1974.13,1974,13,598.7664942912925
1974.14,1974,14,657.665601009159
1974.15,1974,15,759.9086663692516
1974.16,1974,16,925.1852715968517
1974.17,1974,17,1113.3359325746546
1974.18,1974,18,1396.7421321461209
1974.19,1974,19,2108.614951537846
1974.2,1974,20,2723.9398508561235
1974.21,1974,21,3180.101866282113
1974.22,1974,22,3301.465143690733
1974.23,1974,23,3236.8749180169834
1974.24,1974,24,3663.0455916692677
1974.25,1974,25,4450.994721769112
1974.26,1974,26,5266.322500327982
1974.27,1974,27,5482.565984932148
1974.28,1974,28,5362.880331457362
1974.29,1974,29,4871.600642356616
1974.3,1974,30,4106.741894161687
1974.31,1974,31,3671.1465497705503
1974.32,1974,32,3205.3193510867504
1974.33,1974,33,2853.593228572369
1974.34,1974,34,2447.979511620693
1974.35,1974,35,2106.5150942427404
1974.36,1974,36,1771.8252346669456
1974.37,1974,37,1528.7912037941162
1974.38,1974,38,1294.962731997044
1974.39,1974,39,1137.129921868571
1974.4,1974,40,958.9269636690915
1974.41,1974,41,793.3774411160766
1974.42,1974,42,698.8626752498993
1974.43,1974,43,620.6198096350757
1974.44,1974,44,574.0932130725224
1974.45,1974,45,532.5637611388959
1974.46,1974,46,491.72361357618877
1974.47,1974,47,430.4572671969226
1974.48,1974,48,391.2293215423498
1974.49,1974,49,368.78644107432825
1974.5,1974,50,341.8672942913999
1974.51,1974,51,326.98378637295315
1974.52,1974,52,308.2913876914549
1974.53,1974,53,298.06554934328017
1975.01,1975,1,286.18406047691
1975.02,1975,2,272.1829574858452
1975.03,1975,3,261.9246010130329
1975.04,1975,4,248.68026596262175
1975.05,1975,5,244.1820529011264
1975.06,1975,6,252.52470679586733
1975.07,1975,7,255.10671599117683
1975.08,1975,8,275.04703580536204
1975.09,1975,9,295.9550011004083
1975.1,1975,10,361.5123357263247
1975.11,1975,11,388.64283530209104
1975.12,1975,12,418.9121251980483
1975.13,1975,13,452.3282608308879
1975.14,1975,14,515.1175718364423
1975.15,1975,15,558.55207537285
1975.16,1975,16,598.5631513857679
1975.17,1975,17,698.6552981421848
1975.18,1975,18,751.3956087682776
1975.19,1975,19,792.8266827426529
1975.2,1975,20,856.4213192123931
1975.21,1975,21,937.4950899205776
1975.22,1975,22,1159.246118455563
1975.23,1975,23,2104.4774051039567
1975.24,1975,24,3445.4346202778565
1975.25,1975,25,4425.8372831055
1975.26,1975,26,5146.677431405974
1975.27,1975,27,5413.7989526716065
1975.28,1975,28,5089.688960637679
1975.29,1975,29,4581.258996459681
1975.3,1975,30,4466.4212713442175
1975.31,1975,31,4540.729617963383
1975.32,1975,32,4415.229688812721
1975.33,1975,33,4027.326741466756
1975.34,1975,34,3477.4190367111687
1975.35,1975,35,3058.2793058785464
1975.36,1975,36,2665.3920969487845
1975.37,1975,37,2266.3281717941513
1975.38,1975,38,1959.0464970939645
1975.39,1975,39,1637.187306430974
1975.4,1975,40,1372.8895431785932
1975.41,1975,41,1177.996755086124
1975.42,1975,42,1011.5299422968619
1975.43,1975,43,860.1600574542636
1975.44,1975,44,717.7072574467207
1975.45,1975,45,614.5182690582394
1975.46,1975,46,558.2036084438184
1975.47,1975,47,506.91799443305155
1975.48,1975,48,470.6679545223962
1975.49,1975,49,441.0855704292123
1975.5,1975,50,409.42164433473715
1975.51,1975,51,394.5231330487935
1975.52,1975,52,380.25608911636
1975.53,1975,53,377.93635943385823
1976.01,1976,1,376.55219985284657
1976.02,1976,2,381.40180792361673
1976.03,1976,3,382.1656204617879
1976.04,1976,4,383.2302817998717
1976.05,1976,5,384.9554885433226
1976.06,1976,6,376.7890993602875
1976.07,1976,7,372.01935571939265
1976.08,1976,8,381.29020004394886
1976.09,1976,9,396.0834361929521
1976.1,1976,10,421.36929822637194
1976.11,1976,11,447.5282657796965
1976.12,1976,12,504.41756239395534
1976.13,1976,13,538.2982090201243
1976.14,1976,14,587.8824462555307
1976.15,1976,15,631.433863917584
1976.16,1976,16,709.5184631273278
1976.17,1976,17,773.4519969243996
1976.18,1976,18,895.1297627651129
1976.19,1976,19,910.35318057518
1976.2,1976,20,969.5793037874134
1976.21,1976,21,1169.1905054887973
1976.22,1976,22,1484.4148882754487
1976.23,1976,23,1944.6616875464763
1976.24,1976,24,2073.4096866732657
1976.25,1976,25,2156.421312191475
1976.26,1976,26,2315.5318655940728
1976.27,1976,27,2528.0890590741724
1976.28,1976,28,2643.422421868569
1976.29,1976,29,2640.6380735335074
1976.3,1976,30,2632.285028528324
1976.31,1976,31,2731.3527765130198
1976.32,1976,32,2842.1562636685535
1976.33,1976,33,2811.366722855186
1976.34,1976,34,2584.361550202949
1976.35,1976,35,2285.5796118719923
1976.36,1976,36,2006.3011479197921
1976.37,1976,37,1708.769526942572
1976.38,1976,38,1446.3366648452331
1976.39,1976,39,1201.4708908754587
1976.4,1976,40,1020.4065765018812
1976.41,1976,41,871.8987913108402
1976.42,1976,42,740.3928069799632
1976.43,1976,43,640.7037473406796
1976.44,1976,44,580.3536040346922
1976.45,1976,45,541.6949382690071
1976.46,1976,46,497.9827329562632
1976.47,1976,47,467.78655880436776
1976.48,1976,48,440.33745828019806
1976.49,1976,49,409.2984219141567
1976.5,1976,50,385.54475939860515
1976.51,1976,51,360.6125734868294
1976.52,1976,52,342.7256048981494
1976.53,1976,53,335.8283516156162
1977.01,1977,1,330.37636391790835
1977.02,1977,2,322.7976928529661
1977.03,1977,3,302.5750043585823
1977.04,1977,4,290.46269726859816
1977.05,1977,5,282.04945572455284
1977.06,1977,6,276.89174184473586
1977.07,1977,7,291.26255435916704
1977.08,1977,8,331.1751166426694
1977.09,1977,9,340.0518269151158
1977.1,1977,10,389.8090385477739
1977.11,1977,11,484.0701614343721
1977.12,1977,12,620.4024712489181
1977.13,1977,13,680.6075611579992
1977.14,1977,14,912.7558185298006
1977.15,1977,15,910.420340644713
1977.16,1977,16,970.7072554121733
1977.17,1977,17,1077.7620679386387
1977.18,1977,18,1140.9574615787517
1977.19,1977,19,1241.7302976097615
1977.2,1977,20,1422.7326740759352
1977.21,1977,21,1627.4233715523587
1977.22,1977,22,2021.3312392886908
1977.23,1977,23,2429.1571696262695
1977.24,1977,24,3004.199592379082
1977.25,1977,25,4152.291973257831
1977.26,1977,26,5231.324894069797
1977.27,1977,27,5656.974413253834
1977.28,1977,28,6121.702372421601
1977.29,1977,29,6308.753666687498
1977.3,1977,30,6100.909583051046
1977.31,1977,31,5685.440775302087
1977.32,1977,32,5313.430142126562
1977.33,1977,33,4744.351653818354
1977.34,1977,34,4075.838642277241
1977.35,1977,35,3461.3963790924013
1977.36,1977,36,3010.4893200105166
1977.37,1977,37,2577.8193740152965
1977.38,1977,38,2199.78443211316
1977.39,1977,39,1877.7274562654486
1977.4,1977,40,1564.3223190771205
1977.41,1977,41,1313.5817706811501
1977.42,1977,42,1142.88089593589
1977.43,1977,43,996.1608354573657
1977.44,1977,44,870.7250733672914
1977.45,1977,45,775.5669854563712
1977.46,1977,46,697.0545260880871
1977.47,1977,47,620.8197054682503
1977.48,1977,48,575.3937212252227
1977.49,1977,49,545.8168451026098
1977.5,1977,50,512.3625026727681
1977.51,1977,51,478.9234825135113
1977.52,1977,52,455.4937645294452
1977.53,1977,53,437.71215442413467
1978.01,1978,1,433.83284371348833
1978.02,1978,2,418.92939810350725
1978.03,1978,3,404.6371458896682
1978.04,1978,4,406.71888078603905
1978.05,1978,5,444.87833632315596
1978.06,1978,6,497.0173217644452
1978.07,1978,7,526.062972244087
1978.08,1978,8,560.6369394756814
1978.09,1978,9,596.308464010261
1978.1,1978,10,686.5787530099727
1978.11,1978,11,706.854135812215
1978.12,1978,12,728.266829114323
1978.13,1978,13,773.1788849961232
1978.14,1978,14,821.7650428452127
1978.15,1978,15,894.4011033066691
1978.16,1978,16,946.2964066186861
1978.17,1978,17,1026.5309873304436
1978.18,1978,18,1137.1516260294736
1978.19,1978,19,1227.0948015327353
1978.2,1978,20,1385.806501385512
1978.21,1978,21,1676.8224856558993
1978.22,1978,22,1942.6476860283715
1978.23,1978,23,2248.779664868453
1978.24,1978,24,2649.439805667463
1978.25,1978,25,3121.485588737761
1978.26,1978,26,3464.5117746813335
1978.27,1978,27,3923.8332122641436
1978.28,1978,28,4955.87966313487
1978.29,1978,29,5333.388099388763
1978.3,1978,30,4856.701884385188
1978.31,1978,31,4105.080536360955
1978.32,1978,32,3542.28566033511
1978.33,1978,33,3051.5240167917773
1978.34,1978,34,2598.11985924438
1978.35,1978,35,2212.3026447701177
1978.36,1978,36,1887.0345584473253
1978.37,1978,37,1579.0465939179298
1978.38,1978,38,1322.447189990168
1978.39,1978,39,1144.4202854131242
1978.4,1978,40,991.5347382948434
1978.41,1978,41,863.40474667524
1978.42,1978,42,757.0412533466505
1978.43,1978,43,678.7197944168666
1978.44,1978,44,606.5617488190658
1978.45,1978,45,563.7723267163695
1978.46,1978,46,539.9447079276405
1978.47,1978,47,501.67846199557977
1978.48,1978,48,469.2572989036195
1978.49,1978,49,444.9012325961855
1978.5,1978,50,419.28916949371666
1978.51,1978,51,391.6856026420948
1978.52,1978,52,356.3802856943327
1978.53,1978,53,339.73414629451247
1979.01,1979,1,334.4672222870062
1979.02,1979,2,338.7060325804343
1979.03,1979,3,330.26911919051
1979.04,1979,4,351.04791954868926
1979.05,1979,5,370.78591758579313
1979.06,1979,6,389.42194111396094
1979.07,1979,7,429.4737766643812
1979.08,1979,8,477.3354531337449
1979.09,1979,9,562.575921237362
1979.1,1979,10,628.8036129147056
1979.11,1979,11,687.348014363059
1979.12,1979,12,782.9610164108557
1979.13,1979,13,834.0478003560703
1979.14,1979,14,889.592065324579
1979.15,1979,15,986.5337759850242
1979.16,1979,16,1221.292017221713
1979.17,1979,17,1899.153178813265
1979.18,1979,18,2222.3060237422
1979.19,1979,19,2263.0014129226342
1979.2,1979,20,2253.521564212355
1979.21,1979,21,2266.107819526146
1979.22,1979,22,2238.6807502447978
1979.23,1979,23,2343.839609919501
1979.24,1979,24,2544.400935182341
1979.25,1979,25,2709.0081769714334
1979.26,1979,26,2854.2938878183463
1979.27,1979,27,2970.5284644448684
1979.28,1979,28,3046.759904550724
1979.29,1979,29,3007.0091558638383
1979.3,1979,30,2868.557703898471
1979.31,1979,31,2679.9380925194955
1979.32,1979,32,2490.1380348454236
1979.33,1979,33,2313.113299496741
1979.34,1979,34,2125.585590905144
1979.35,1979,35,1895.4165729566919
1979.36,1979,36,1615.162403884229
1979.37,1979,37,1358.3176127262727
1979.38,1979,38,1155.3535136066732
1979.39,1979,39,972.5997809330754
1979.4,1979,40,837.3805026442149
1979.41,1979,41,719.634872482197
1979.42,1979,42,634.3198608082752
1979.43,1979,43,580.2243135498965
1979.44,1979,44,544.3318778541365
1979.45,1979,45,506.4912110978185
1979.46,1979,46,477.7736219174212
1979.47,1979,47,452.6123109516387
1979.48,1979,48,425.1385926137315
1979.49,1979,49,395.05746284829445
1979.5,1979,50,379.3225093884008
1979.51,1979,51,353.88538086114943
1979.52,1979,52,334.2508404244568
1979.53,1979,53,313.7866800234275
1980.01,1980,1,310.21875632712045
1980.02,1980,2,301.6708884971654
1980.03,1980,3,290.88348597159336
1980.04,1980,4,292.70554538279174
1980.05,1980,5,334.2789563252425
1980.06,1980,6,354.78951588351964
1980.07,1980,7,375.50709667309576
1980.08,1980,8,393.92093039095647
1980.09,1980,9,420.6384270960317
1980.1,1980,10,469.95557934994343
1980.11,1980,11,510.88170781980523
1980.12,1980,12,546.9471784734692
1980.13,1980,13,580.2505259848245
1980.14,1980,14,633.4024592160113
1980.15,1980,15,692.2148169841282
1980.16,1980,16,765.1651267293892
1980.17,1980,17,850.3965372379347
1980.18,1980,18,920.8709860749885
1980.19,1980,19,938.2318402896901
1980.2,1980,20,1010.1507681229406
1980.21,1980,21,1215.1261362341481
1980.22,1980,22,1339.5544179478231
1980.23,1980,23,1456.9695449410453
1980.24,1980,24,1885.3085349264165
1980.25,1980,25,2487.888559947804
1980.26,1980,26,2910.1050512695547
1980.27,1980,27,3066.357661355451
1980.28,1980,28,3060.6943246733176
1980.29,1980,29,3123.0554766894807
1980.3,1980,30,3353.5705710071406
1980.31,1980,31,3417.808500480693
1980.32,1980,32,3067.582381944798
1980.33,1980,33,2750.515639303407
1980.34,1980,34,2370.086749002929
1980.35,1980,35,2033.0386340846924
1980.36,1980,36,1700.6003226556588
1980.37,1980,37,1424.2190880058395
1980.38,1980,38,1185.451512597297
1980.39,1980,39,988.0905001551929
1980.4,1980,40,820.4051618040388
1980.41,1980,41,706.5767528214482
1980.42,1980,42,614.5347707167047
1980.43,1980,43,565.6027060853523
1980.44,1980,44,534.3630369561225
1980.45,1980,45,490.6038299285121
1980.46,1980,46,457.58970470437947
1980.47,1980,47,419.18487614163575
1980.48,1980,48,402.3718476829416
1980.49,1980,49,383.89082720523874
1980.5,1980,50,361.1227763481066
1980.51,1980,51,335.5566267738455
1980.52,1980,52,307.91142397930935
1980.53,1980,53,289.7090023536055
1981.01,1981,1,281.70404854797346
1981.02,1981,2,267.96375493731574
1981.03,1981,3,267.04173925049133
1981.04,1981,4,258.19725654056856
1981.05,1981,5,251.1590563137777
1981.06,1981,6,266.76077191716814
1981.07,1981,7,280.737775510132
1981.08,1981,8,291.1481620400205
1981.09,1981,9,311.36178347266167
1981.1,1981,10,336.8614477344298
1981.11,1981,11,381.14087047241946
1981.12,1981,12,393.65883749738765
1981.13,1981,13,396.80693719718175
1981.14,1981,14,418.10611036007674
1981.15,1981,15,450.89088159405674
1981.16,1981,16,497.9214810191943
1981.17,1981,17,539.7619072789745
1981.18,1981,18,574.3467032650991
1981.19,1981,19,606.3863610366288
1981.2,1981,20,644.8603158301705
1981.21,1981,21,680.3489932870499
1981.22,1981,22,724.7206865354249
1981.23,1981,23,765.8745794611692
1981.24,1981,24,804.960285269943
1981.25,1981,25,856.1925792408682
1981.26,1981,26,940.7901932136034
1981.27,1981,27,1084.5907783915427
1981.28,1981,28,1281.2001481383402
1981.29,1981,29,1403.9623302814286
1981.3,1981,30,1330.954173648798
1981.31,1981,31,1267.5460264527649
1981.32,1981,32,1194.0372690529355
1981.33,1981,33,1140.8046621857332
1981.34,1981,34,1088.5778017948717
1981.35,1981,35,1010.4494811132529
1981.36,1981,36,916.5968837365335
1981.37,1981,37,785.4877029144229
1981.38,1981,38,644.2911592596611
1981.39,1981,39,561.3654710095373
1981.4,1981,40,507.7139190332856
1981.41,1981,41,475.60657555992356
1981.42,1981,42,444.0607669328493
1981.43,1981,43,419.20093003274127
1981.44,1981,44,392.5769572036875
1981.45,1981,45,373.8895661470093
1981.46,1981,46,351.54731798838884
1981.47,1981,47,336.1407450164431
1981.48,1981,48,321.71874570924416
1981.49,1981,49,309.72910174598445
1981.5,1981,50,282.1518950018072
1981.51,1981,51,271.2300076165048
1981.52,1981,52,258.27208443198685
1981.53,1981,53,244.46260450067643
1982.01,1982,1,264.1770216726024
1982.02,1982,2,270.5610675188606
