,month_no,node,cat,year,month,hour,flow_sum,value
455,2016.02,MOZ,off,2016,2,4,1808,93069.14000000001
456,2016.02,NAM,off,2016,2,4,240,12545.730000000001
457,2016.02,RSA,off,2016,2,4,-838,-43652.92
458,2016.02,ZAMC,off,2016,2,4,1403,71996.05
459,2016.02,ZAMZ,off,2016,2,4,42,2151.7
460,2016.02,ZIM,off,2016,2,4,-2818,-144537.90000000002
461,2016.02,BOT,off,2016,2,4,90,4640.4
462,2016.02,MOZ,off,2016,2,4,465,23648.600000000002
463,2016.02,RSA,off,2016,2,4,-320,-16317.2
464,2016.02,ZAMC,off,2016,2,4,290,14755.7
465,2016.02,ZAMZ,off,2016,2,4,70,3498.6
466,2016.02,ZIM,off,2016,2,4,-595,-30226.1
467,2016.02,BOT,off,2016,2,5,119,6255.119999999999
468,2016.02,MOZ,off,2016,2,5,1602,83743.45999999999
469,2016.02,NAM,off,2016,2,5,45,2349.7
470,2016.02,RSA,off,2016,2,5,-112,-5749.459999999999
471,2016.02,ZAMC,off,2016,2,5,719,37576.829999999994
472,2016.02,ZAMZ,off,2016,2,5,781,40720.270000000004
473,2016.02,ZIM,off,2016,2,5,-3154,-164895.91999999998
474,2016.02,BOT,off,2016,2,5,70,3770.7
475,2016.02,MOZ,off,2016,2,5,300,15749.050000000003
476,2016.02,RSA,off,2016,2,5,-140,-7541.4
477,2016.02,ZAMC,off,2016,2,5,155,8091.0
478,2016.02,ZAMZ,off,2016,2,5,75,3887.3500000000004
479,2016.02,ZIM,off,2016,2,5,-460,-23956.700000000004
480,2016.02,BOT,morning,2016,2,6,40,4490.120000000001
481,2016.02,BOT,standard,2016,2,6,102,12240.0
482,2016.02,MOZ,morning,2016,2,6,94,10408.19
483,2016.02,MOZ,standard,2016,2,6,435,47114.590000000004
484,2016.02,RSA,morning,2016,2,6,-835,-92974.48000000001
485,2016.02,RSA,standard,2016,2,6,-1010,-113535.34
486,2016.02,ZAMC,morning,2016,2,6,202,22712.97
487,2016.02,ZAMC,standard,2016,2,6,389,43651.39
488,2016.02,ZAMZ,morning,2016,2,6,625,69017.6
489,2016.02,ZAMZ,standard,2016,2,6,776,83921.26
490,2016.02,ZIM,morning,2016,2,6,-126,-13654.400000000001
491,2016.02,ZIM,standard,2016,2,6,-692,-73391.9
492,2016.02,MOZ,off,2016,2,6,280,16471.25
493,2016.02,MOZ,standard,2016,2,6,55,4294.25
494,2016.02,RSA,standard,2016,2,6,-60,-4373.2
495,2016.02,ZAMC,off,2016,2,6,78,4786.42
496,2016.02,ZAMC,standard,2016,2,6,10,1029.5
497,2016.02,ZAMZ,off,2016,2,6,202,11684.83
498,2016.02,ZAMZ,standard,2016,2,6,110,7980.5
499,2016.02,ZIM,off,2016,2,6,-560,-32942.5
500,2016.02,ZIM,standard,2016,2,6,-115,-8931.05
501,2016.02,BOT,morning,2016,2,7,9,1103.51
502,2016.02,MOZ,morning,2016,2,7,100,12640.3
503,2016.02,RSA,morning,2016,2,7,-373,-51415.549999999996
504,2016.02,ZAMC,morning,2016,2,7,452,61511.259999999995
505,2016.02,ZAMZ,morning,2016,2,7,12,1441.08
506,2016.02,ZIM,morning,2016,2,7,-200,-25280.6
507,2016.02,MOZ,standard,2016,2,7,335,36372.56999999999
508,2016.02,RSA,standard,2016,2,7,-249,-24985.280000000002
509,2016.02,ZAMC,standard,2016,2,7,216,24571.199999999997
510,2016.02,ZAMZ,standard,2016,2,7,384,38156.25
511,2016.02,ZIM,standard,2016,2,7,-686,-74114.73999999999
512,2016.02,BOT,morning,2016,2,8,68,8183.570000000001
513,2016.02,MOZ,morning,2016,2,8,70,8220.7
514,2016.02,RSA,morning,2016,2,8,-39,-4675.17
515,2016.02,RSA,standard,2016,2,8,-19,-2099.36
516,2016.02,ZAMC,standard,2016,2,8,12,1328.73
517,2016.02,ZAMZ,morning,2016,2,8,21,2310.9
518,2016.02,ZAMZ,standard,2016,2,8,7,770.63
519,2016.02,ZIM,morning,2016,2,8,-120,-14040.0
520,2016.02,MOZ,standard,2016,2,8,410,43968.99
521,2016.02,RSA,standard,2016,2,8,-20,-2135.9700000000003
522,2016.02,ZAMC,standard,2016,2,8,213,24199.62
523,2016.02,ZAMZ,standard,2016,2,8,247,24630.840000000004
524,2016.02,ZIM,standard,2016,2,8,-850,-90663.48
525,2016.02,BOT,morning,2016,2,9,93,11014.32
526,2016.02,MOZ,morning,2016,2,9,100,11602.1
527,2016.02,NAM,morning,2016,2,9,25,2751.25
528,2016.02,RSA,morning,2016,2,9,-18,-2163.4700000000003
529,2016.02,RSA,standard,2016,2,9,-19,-2099.36
530,2016.02,ZAMC,standard,2016,2,9,12,1328.73
531,2016.02,ZAMZ,standard,2016,2,9,7,770.63
532,2016.02,ZIM,morning,2016,2,9,-200,-23204.2
533,2016.02,MOZ,standard,2016,2,9,399,42916.21
534,2016.02,RSA,standard,2016,2,9,-20,-2135.9700000000003
535,2016.02,ZAMC,standard,2016,2,9,213,24199.62
536,2016.02,ZAMZ,standard,2016,2,9,226,22760.96
537,2016.02,ZIM,standard,2016,2,9,-818,-87740.81999999999
538,2016.02,BOT,morning,2016,2,10,38,4183.039999999999
539,2016.02,BOT,standard,2016,2,10,21,2331.42
540,2016.02,MOZ,morning,2016,2,10,20,2168.5
541,2016.02,MOZ,standard,2016,2,10,10,1110.2
542,2016.02,NAM,morning,2016,2,10,10,1078.3
543,2016.02,RSA,morning,2016,2,10,-123,-13480.48
544,2016.02,RSA,standard,2016,2,10,-612,-64898.99
545,2016.02,ZAMC,morning,2016,2,10,33,3615.68
546,2016.02,ZAMC,standard,2016,2,10,150,16087.64
547,2016.02,ZAMZ,morning,2016,2,10,62,6771.96
548,2016.02,ZAMZ,standard,2016,2,10,451,47590.13
549,2016.02,ZIM,morning,2016,2,10,-40,-4337.000000000002
550,2016.02,ZIM,standard,2016,2,10,-20,-2220.4
551,2016.02,MOZ,standard,2016,2,10,442,46877.89
552,2016.02,RSA,standard,2016,2,10,-61,-6603.64
553,2016.02,ZAMC,standard,2016,2,10,192,20801.21
554,2016.02,ZAMZ,standard,2016,2,10,320,33599.95
555,2016.02,ZIM,standard,2016,2,10,-893,-94675.41
556,2016.02,BOT,standard,2016,2,11,152,16816.27
557,2016.02,MOZ,standard,2016,2,11,75,8125.65
558,2016.02,NAM,standard,2016,2,11,10,1068.1
559,2016.02,RSA,evening,2016,2,11,-222,-23464.08
560,2016.02,RSA,standard,2016,2,11,-865,-91494.99000000002
561,2016.02,ZAMC,evening,2016,2,11,42,4437.179999999999
562,2016.02,ZAMC,standard,2016,2,11,217,23000.589999999997
563,2016.02,ZAMZ,evening,2016,2,11,180,19026.9
564,2016.02,ZAMZ,standard,2016,2,11,561,58735.68
565,2016.02,ZIM,standard,2016,2,11,-150,-16251.3
566,2016.02,MOZ,standard,2016,2,11,444,47067.93
567,2016.02,RSA,standard,2016,2,11,-72,-7912.860000000001
568,2016.02,ZAMC,standard,2016,2,11,202,21991.41
569,2016.02,ZAMZ,standard,2016,2,11,323,33909.01
570,2016.02,ZIM,standard,2016,2,11,-897,-95055.49
571,2016.02,BOT,standard,2016,2,12,175,19362.46
572,2016.02,MOZ,standard,2016,2,12,115,12402.55
573,2016.02,NAM,standard,2016,2,12,10,1057.9
574,2016.02,RSA,evening,2016,2,12,-222,-23464.08
575,2016.02,RSA,standard,2016,2,12,-855,-90387.63
576,2016.02,ZAMC,evening,2016,2,12,42,4437.179999999999
577,2016.02,ZAMC,standard,2016,2,12,212,22418.3
578,2016.02,ZAMZ,evening,2016,2,12,180,19026.9
579,2016.02,ZAMZ,standard,2016,2,12,573,59951.520000000004
580,2016.02,ZIM,standard,2016,2,12,-230,-24805.1
581,2016.02,MOZ,standard,2016,2,12,647,54663.23
582,2016.02,RSA,standard,2016,2,12,-424,-35362.14
583,2016.02,ZAMC,standard,2016,2,12,334,29341.44
584,2016.02,ZAMZ,standard,2016,2,12,737,60683.93
585,2016.02,ZIM,standard,2016,2,12,-1294,-109326.46
586,2016.02,BOT,standard,2016,2,13,174,19251.76
587,2016.02,MOZ,standard,2016,2,13,115,12401.65
588,2016.02,NAM,standard,2016,2,13,10,1057.9
589,2016.02,RSA,evening,2016,2,13,-222,-23464.08
590,2016.02,RSA,standard,2016,2,13,-855,-90387.00000000001
591,2016.02,ZAMC,evening,2016,2,13,42,4437.179999999999
592,2016.02,ZAMC,standard,2016,2,13,212,22417.399999999998
593,2016.02,ZAMZ,evening,2016,2,13,180,19026.9
594,2016.02,ZAMZ,standard,2016,2,13,574,60061.590000000004
595,2016.02,ZIM,standard,2016,2,13,-230,-24803.3
596,2016.02,MOZ,standard,2016,2,13,573,45638.25
597,2016.02,RSA,standard,2016,2,13,-223,-17482.41
598,2016.02,ZAMC,standard,2016,2,13,203,16648.95
599,2016.02,ZAMZ,standard,2016,2,13,593,46471.70999999999
600,2016.02,ZIM,standard,2016,2,13,-1146,-91276.5
601,2016.02,BOT,standard,2016,2,14,174,19250.71
602,2016.02,MOZ,standard,2016,2,14,105,11396.099999999999
603,2016.02,RSA,evening,2016,2,14,-217,-22931.43
604,2016.02,RSA,standard,2016,2,14,-860,-90936.82
605,2016.02,ZAMC,evening,2016,2,14,42,4437.179999999999
606,2016.02,ZAMC,standard,2016,2,14,217,22974.219999999998
607,2016.02,ZAMZ,evening,2016,2,14,175,18494.25
608,2016.02,ZAMZ,standard,2016,2,14,574,60107.99
609,2016.02,ZIM,standard,2016,2,14,-210,-22792.199999999997
610,2016.02,MOZ,standard,2016,2,14,564,44808.4
611,2016.02,RSA,standard,2016,2,14,-227,-17733.59
612,2016.02,ZAMC,standard,2016,2,14,198,16214.279999999999
613,2016.02,ZAMZ,standard,2016,2,14,593,46327.70999999999
614,2016.02,ZIM,standard,2016,2,14,-1128,-89616.8
615,2016.02,BOT,standard,2016,2,15,151,16705.36
616,2016.02,MOZ,standard,2016,2,15,75,8147.999999999999
617,2016.02,NAM,standard,2016,2,15,10,1068.1
618,2016.02,RSA,evening,2016,2,15,-217,-22931.43
619,2016.02,RSA,standard,2016,2,15,-870,-92054.96
620,2016.02,ZAMC,evening,2016,2,15,42,4437.179999999999
621,2016.02,ZAMC,standard,2016,2,15,222,23558.249999999996
622,2016.02,ZAMZ,evening,2016,2,15,175,18494.25
623,2016.02,ZAMZ,standard,2016,2,15,562,58871.25
624,2016.02,ZIM,standard,2016,2,15,-150,-16296.0
625,2016.02,MOZ,standard,2016,2,15,544,43186.8
626,2016.02,RSA,standard,2016,2,15,-227,-17733.59
627,2016.02,ZAMC,standard,2016,2,15,198,16214.279999999999
628,2016.02,ZAMZ,standard,2016,2,15,573,44706.11
629,2016.02,ZIM,standard,2016,2,15,-1088,-86373.6
630,2016.02,BOT,standard,2016,2,16,126,13940.53
631,2016.02,MOZ,standard,2016,2,16,70,7664.0
632,2016.02,RSA,evening,2016,2,16,-579,-68061.23999999999
633,2016.02,RSA,standard,2016,2,16,-838,-91459.04999999999
634,2016.02,ZAMC,evening,2016,2,16,17,2382.0699999999997
635,2016.02,ZAMC,standard,2016,2,16,165,18061.25
636,2016.02,ZAMZ,evening,2016,2,16,240,26375.380000000005
637,2016.02,ZAMZ,standard,2016,2,16,363,39277.369999999995
638,2016.02,ZIM,evening,2016,2,16,322,39303.79
639,2016.02,ZIM,standard,2016,2,16,114,12515.899999999996
640,2016.02,MOZ,standard,2016,2,16,583,46454.55
641,2016.02,RSA,standard,2016,2,16,-140,-10644.6
642,2016.02,ZAMC,standard,2016,2,16,198,16214.279999999999
643,2016.02,ZAMZ,standard,2016,2,16,525,40884.869999999995
644,2016.02,ZIM,standard,2016,2,16,-1166,-92909.1
645,2016.02,MOZ,evening,2016,2,17,80,9600.35
646,2016.02,MOZ,standard,2016,2,17,50,5999.5
647,2016.02,RSA,evening,2016,2,17,-221,-29003.039999999994
648,2016.02,RSA,standard,2016,2,17,-29,-3482.0299999999997
649,2016.02,ZAMC,evening,2016,2,17,35,4966.98
650,2016.02,ZAMZ,evening,2016,2,17,184,22086.71
651,2016.02,ZAMZ,standard,2016,2,17,79,9481.529999999999
652,2016.02,ZIM,evening,2016,2,17,-78,-7651.000000000004
653,2016.02,ZIM,standard,2016,2,17,-100,-11999.0
654,2016.02,MOZ,standard,2016,2,17,455,42557.37
655,2016.02,RSA,standard,2016,2,17,-186,-16905.44
656,2016.02,ZAMC,standard,2016,2,17,211,20102.46
657,2016.02,ZAMZ,standard,2016,2,17,430,39360.35
658,2016.02,ZIM,standard,2016,2,17,-910,-85114.74
659,2016.02,BOT,evening,2016,2,18,449,77026.68
660,2016.02,MOZ,evening,2016,2,18,215,34187.3
661,2016.02,RSA,evening,2016,2,18,-537,-83761.3
662,2016.02,ZAMC,evening,2016,2,18,106,15150.54
663,2016.02,ZAMZ,evening,2016,2,18,65,7805.68
664,2016.02,ZIM,evening,2016,2,18,-298,-50408.9
665,2016.02,BOT,standard,2016,2,18,1,120.08
666,2016.02,MOZ,standard,2016,2,18,619,70788.34
667,2016.02,RSA,standard,2016,2,18,-16,-1920.3799999999999
668,2016.02,ZAMC,standard,2016,2,18,160,19168.3
669,2016.02,ZAMZ,standard,2016,2,18,474,53420.34
670,2016.02,ZIM,standard,2016,2,18,-1238,-141576.68
671,2016.02,BOT,evening,2016,2,19,511,87056.77
672,2016.02,MOZ,evening,2016,2,19,320,50848.0
673,2016.02,RSA,evening,2016,2,19,-497,-77631.26000000001
674,2016.02,ZAMC,evening,2016,2,19,169,23453.42
675,2016.02,ZAMZ,evening,2016,2,19,45,5404.08
676,2016.02,ZIM,evening,2016,2,19,-548,-89131.01000000001
677,2016.02,BOT,standard,2016,2,19,1,120.06
678,2016.02,MOZ,standard,2016,2,19,785,89786.93
679,2016.02,RSA,standard,2016,2,19,-29,-3480.75
680,2016.02,ZAMC,standard,2016,2,19,152,18131.79
681,2016.02,ZAMZ,standard,2016,2,19,661,75015.83
682,2016.02,ZIM,standard,2016,2,19,-1570,-179573.86
683,2016.02,BOT,evening,2016,2,20,578,96761.70000000001
684,2016.02,MOZ,evening,2016,2,20,280,44712.5
685,2016.02,RSA,evening,2016,2,20,-569,-88510.15000000001
686,2016.02,RSA,standard,2016,2,20,-82,-11825.13
687,2016.02,ZAMC,evening,2016,2,20,93,12668.95
688,2016.02,ZAMC,standard,2016,2,20,60,9183.15
689,2016.02,ZAMZ,evening,2016,2,20,68,8165.83
690,2016.02,ZAMZ,standard,2016,2,20,22,2641.98
691,2016.02,ZIM,evening,2016,2,20,-450,-73798.83
692,2016.02,BOT,standard,2016,2,20,303,29486.059999999998
693,2016.02,MOZ,off,2016,2,20,229,12544.62
694,2016.02,MOZ,standard,2016,2,20,1052,108900.73
695,2016.02,RSA,standard,2016,2,20,-162,-16692.78
696,2016.02,ZAMC,off,2016,2,20,29,1588.6200000000001
697,2016.02,ZAMC,standard,2016,2,20,174,18321.96
698,2016.02,ZAMZ,off,2016,2,20,200,10956.0
699,2016.02,ZAMZ,standard,2016,2,20,735,77566.95
700,2016.02,ZIM,off,2016,2,20,-458,-25089.24
701,2016.02,ZIM,standard,2016,2,20,-2102,-217582.91999999998
702,2016.02,BOT,standard,2016,2,21,583,58650.26
703,2016.02,MOZ,standard,2016,2,21,3087,275694.84
704,2016.02,RSA,standard,2016,2,21,-67,-6238.14
705,2016.02,ZAMC,standard,2016,2,21,1414,124287.11000000002
706,2016.02,ZAMZ,standard,2016,2,21,931,79955.27
707,2016.02,ZIM,standard,2016,2,21,-5948,-532349.34
708,2016.02,MOZ,off,2016,2,21,998,55557.39
709,2016.02,RSA,off,2016,2,21,-24,-1319.9
710,2016.02,ZAMC,off,2016,2,21,521,29136.74
711,2016.02,ZAMZ,off,2016,2,21,501,27740.550000000003
712,2016.02,ZIM,off,2016,2,21,-1996,-111114.78
713,2016.02,BOT,off,2016,2,22,46,2341.8599999999997
714,2016.02,MOZ,off,2016,2,22,2165,111267.70999999999
715,2016.02,RSA,off,2016,2,22,-175,-8886.419999999998
716,2016.02,ZAMC,off,2016,2,22,1727,89153.12
717,2016.02,ZAMZ,off,2016,2,22,566,28608.24
718,2016.02,ZIM,off,2016,2,22,-4329,-222484.51
719,2016.02,BOT,off,2016,2,22,210,11040.5
720,2016.02,MOZ,off,2016,2,22,691,35674.84
721,2016.02,RSA,off,2016,2,22,-520,-27220.0
722,2016.02,ZAMC,off,2016,2,22,451,23118.289999999997
723,2016.02,ZAMZ,off,2016,2,22,30,1516.0499999999997
724,2016.02,ZIM,off,2016,2,22,-862,-44129.67999999999
725,2016.02,BOT,off,2016,2,23,155,8013.310000000001
726,2016.02,MOZ,off,2016,2,23,2159,110718.39000000001
727,2016.02,NAM,off,2016,2,23,57,2977.97
728,2016.02,RSA,off,2016,2,23,-491,-25461.890000000003
729,2016.02,ZAMC,off,2016,2,23,1529,78587.60000000002
730,2016.02,ZAMZ,off,2016,2,23,521,26391.840000000004
731,2016.02,ZIM,off,2016,2,23,-3930,-201227.22000000003
732,2016.02,BOT,off,2016,2,23,160,8290.599999999999
733,2016.02,MOZ,off,2016,2,23,645,33043.299999999996
734,2016.02,RSA,off,2016,2,23,-480,-24720.399999999998
735,2016.02,ZAMC,off,2016,2,23,455,23236.65
736,2016.02,ZAMZ,off,2016,2,23,30,1516.0499999999997
737,2016.02,ZIM,off,2016,2,23,-810,-41366.2
738,2016.03,MOZ,off,2016,3,0,1424,73029.84999999999
739,2016.03,RSA,off,2016,3,0,-2878,-147996.33000000002
740,2016.03,ZAMC,off,2016,3,0,1770,91398.98
741,2016.03,ZAMZ,off,2016,3,0,1884,96299.15999999999
742,2016.03,ZIM,off,2016,3,0,-2200,-112731.65999999999
743,2016.03,MOZ,off,2016,3,0,495,25351.19
744,2016.03,RSA,off,2016,3,0,-602,-30818.64
745,2016.03,ZAMC,off,2016,3,0,316,16368.819999999998
746,2016.03,ZAMZ,off,2016,3,0,481,24452.010000000002
747,2016.03,ZIM,off,2016,3,0,-690,-35353.380000000005
748,2016.03,MOZ,off,2016,3,1,1480,75848.23
749,2016.03,RSA,off,2016,3,1,-2688,-138094.01
750,2016.03,ZAMC,off,2016,3,1,1691,87241.05
751,2016.03,ZAMZ,off,2016,3,1,1777,90734.41
752,2016.03,ZIM,off,2016,3,1,-2260,-115729.68
753,2016.03,MOZ,off,2016,3,1,461,23609.69
754,2016.03,RSA,off,2016,3,1,-545,-27902.61
755,2016.03,ZAMC,off,2016,3,1,291,15064.859999999999
756,2016.03,ZAMZ,off,2016,3,1,415,21099.239999999998
757,2016.03,ZIM,off,2016,3,1,-622,-31871.180000000004
758,2016.03,MOZ,off,2016,3,2,1503,76977.64000000001
759,2016.03,RSA,off,2016,3,2,-2562,-131557.53000000003
760,2016.03,ZAMC,off,2016,3,2,1643,84718.32999999999
761,2016.03,ZAMZ,off,2016,3,2,1674,85417.86
762,2016.03,ZIM,off,2016,3,2,-2258,-115556.30000000002
763,2016.03,MOZ,off,2016,3,2,450,23059.28
764,2016.03,RSA,off,2016,3,2,-516,-26416.57
765,2016.03,ZAMC,off,2016,3,2,291,15064.859999999999
766,2016.03,ZAMZ,off,2016,3,2,375,19062.79
767,2016.03,ZIM,off,2016,3,2,-600,-30770.36
768,2016.03,MOZ,off,2016,3,3,1418,72635.27999999998
769,2016.03,RSA,off,2016,3,3,-2435,-124953.48000000001
770,2016.03,ZAMC,off,2016,3,3,1562,80521.15
771,2016.03,ZAMZ,off,2016,3,3,1527,77871.33000000002
772,2016.03,ZIM,off,2016,3,3,-2072,-106074.28
773,2016.03,MOZ,off,2016,3,3,430,22037.35
774,2016.03,RSA,off,2016,3,3,-476,-24358.0
775,2016.03,ZAMC,off,2016,3,3,265,13715.199999999997
776,2016.03,ZAMZ,off,2016,3,3,341,17330.35
777,2016.03,ZIM,off,2016,3,3,-560,-28724.9
778,2016.03,MOZ,off,2016,3,4,1111,56918.5
779,2016.03,RSA,off,2016,3,4,-2459,-126169.66000000002
780,2016.03,ZAMC,off,2016,3,4,1478,76199.28999999998
781,2016.03,ZAMZ,off,2016,3,4,1372,69913.13
782,2016.03,ZIM,off,2016,3,4,-1502,-76861.26
783,2016.03,MOZ,off,2016,3,4,379,19421.02
784,2016.03,RSA,off,2016,3,4,-492,-25175.93
785,2016.03,ZAMC,off,2016,3,4,245,12674.849999999999
786,2016.03,ZAMZ,off,2016,3,4,336,17077.3
787,2016.03,ZIM,off,2016,3,4,-468,-23997.239999999998
788,2016.03,MOZ,off,2016,3,5,760,39368.079999999994
789,2016.03,RSA,off,2016,3,5,-1694,-88148.19
790,2016.03,ZAMC,off,2016,3,5,643,33517.96
791,2016.03,ZAMZ,off,2016,3,5,1647,85449.77
792,2016.03,ZIM,off,2016,3,5,-1356,-70187.62
793,2016.03,MOZ,off,2016,3,5,218,11210.319999999998
794,2016.03,RSA,off,2016,3,5,-514,-26517.27
795,2016.03,ZAMC,off,2016,3,5,142,7342.360000000001
796,2016.03,ZAMZ,off,2016,3,5,340,17465.83
797,2016.03,ZIM,off,2016,3,5,-186,-9501.240000000002
798,2016.03,MOZ,morning,2016,3,6,45,4022.7
799,2016.03,MOZ,off,2016,3,6,5,298.65
800,2016.03,MOZ,standard,2016,3,6,249,26200.59
801,2016.03,RSA,morning,2016,3,6,-1230,-137093.05000000002
802,2016.03,RSA,off,2016,3,6,-198,-12591.48
803,2016.03,RSA,standard,2016,3,6,-192,-20915.6
804,2016.03,ZAMC,morning,2016,3,6,325,36756.45
805,2016.03,ZAMC,off,2016,3,6,48,2984.08
806,2016.03,ZAMC,standard,2016,3,6,92,10007.320000000002
807,2016.03,ZAMZ,morning,2016,3,6,950,104359.3
808,2016.03,ZAMZ,off,2016,3,6,135,8627.85
809,2016.03,ZAMZ,standard,2016,3,6,350,37215.0
810,2016.03,ZIM,morning,2016,3,6,-90,-8045.4000000000015
811,2016.03,ZIM,off,2016,3,6,10,680.8999999999988
812,2016.03,ZIM,standard,2016,3,6,-499,-52507.31
813,2016.03,MOZ,off,2016,3,6,338,21209.979999999996
814,2016.03,MOZ,standard,2016,3,6,60,4776.700000000001
815,2016.03,RSA,off,2016,3,6,-164,-10242.9
816,2016.03,RSA,standard,2016,3,6,-265,-20888.810000000005
817,2016.03,ZAMC,off,2016,3,6,66,4074.9999999999995
818,2016.03,ZAMC,standard,2016,3,6,26,2112.0
819,2016.03,ZAMZ,off,2016,3,6,336,21109.28
820,2016.03,ZAMZ,standard,2016,3,6,199,15694.710000000001
821,2016.03,ZIM,off,2016,3,6,-576,-36151.36
822,2016.03,ZIM,standard,2016,3,6,-20,-1694.5999999999995
823,2016.03,MOZ,morning,2016,3,7,139,15141.93
824,2016.03,RSA,morning,2016,3,7,-453,-54724.82
825,2016.03,ZAMC,morning,2016,3,7,363,45386.9
826,2016.03,ZAMZ,morning,2016,3,7,179,18475.85
827,2016.03,ZIM,morning,2016,3,7,-228,-24279.86
828,2016.03,MOZ,standard,2016,3,7,225,24670.579999999998
829,2016.03,RSA,standard,2016,3,7,-420,-43486.17
830,2016.03,ZAMC,standard,2016,3,7,110,12408.800000000001
831,2016.03,ZAMZ,standard,2016,3,7,335,34545.75
832,2016.03,ZIM,standard,2016,3,7,-250,-28138.96
833,2016.03,MOZ,morning,2016,3,8,170,17695.699999999997
834,2016.03,RSA,morning,2016,3,8,-204,-23911.72
835,2016.03,ZAMC,morning,2016,3,8,95,12503.11
836,2016.03,ZAMZ,morning,2016,3,8,161,16705.37
837,2016.03,ZIM,morning,2016,3,8,-222,-22992.46
838,2016.03,MOZ,standard,2016,3,8,177,18952.42
839,2016.03,RSA,standard,2016,3,8,-208,-22057.52
840,2016.03,ZAMC,standard,2016,3,8,97,10808.720000000001
841,2016.03,ZAMZ,standard,2016,3,8,88,8954.619999999999
842,2016.03,ZIM,standard,2016,3,8,-154,-16658.239999999998
843,2016.03,MOZ,morning,2016,3,9,142,14797.16
844,2016.03,RSA,morning,2016,3,9,-164,-19909.02
845,2016.03,ZAMC,morning,2016,3,9,99,12998.12
846,2016.03,ZAMZ,morning,2016,3,9,133,13806.74
847,2016.03,ZIM,morning,2016,3,9,-210,-21693.0
848,2016.03,MOZ,standard,2016,3,9,147,16019.9
849,2016.03,RSA,standard,2016,3,9,-100,-11143.599999999999
850,2016.03,ZAMC,standard,2016,3,9,85,9630.18
851,2016.03,ZAMZ,standard,2016,3,9,62,6389.72
852,2016.03,ZIM,standard,2016,3,9,-194,-20896.2
853,2016.03,MOZ,morning,2016,3,10,44,4793.0599999999995
854,2016.03,MOZ,standard,2016,3,10,82,6552.62
855,2016.03,RSA,morning,2016,3,10,-666,-72912.56999999999
856,2016.03,RSA,standard,2016,3,10,-121,-13163.39
857,2016.03,ZAMC,morning,2016,3,10,119,13029.449999999999
858,2016.03,ZAMC,standard,2016,3,10,47,5161.6900000000005
859,2016.03,ZAMZ,morning,2016,3,10,575,62916.5
860,2016.03,ZAMZ,standard,2016,3,10,156,14554.32
861,2016.03,ZIM,morning,2016,3,10,-72,-7826.439999999997
862,2016.03,ZIM,standard,2016,3,10,-164,-13105.24
863,2016.03,MOZ,standard,2016,3,10,149,15866.65
864,2016.03,RSA,standard,2016,3,10,-138,-15314.26
865,2016.03,ZAMC,standard,2016,3,10,95,10593.029999999999
866,2016.03,ZAMZ,standard,2016,3,10,92,9533.48
867,2016.03,ZIM,standard,2016,3,10,-198,-20678.9
868,2016.03,MOZ,evening,2016,3,11,55,5949.280000000001
869,2016.03,MOZ,standard,2016,3,11,87,7247.2699999999995
870,2016.03,RSA,evening,2016,3,11,-267,-28972.649999999998
871,2016.03,RSA,standard,2016,3,11,-707,-76956.65000000001
872,2016.03,ZAMC,evening,2016,3,11,20,2114.23
873,2016.03,ZAMC,standard,2016,3,11,114,12446.9
874,2016.03,ZAMZ,evening,2016,3,11,284,30828.78
875,2016.03,ZAMZ,standard,2016,3,11,660,69568.62
876,2016.03,ZIM,evening,2016,3,11,-92,-9919.64
877,2016.03,ZIM,standard,2016,3,11,-154,-12306.14
878,2016.03,MOZ,standard,2016,3,11,174,17967.79
879,2016.03,RSA,standard,2016,3,11,-164,-17044.3
880,2016.03,ZAMC,standard,2016,3,11,95,10593.029999999999
881,2016.03,ZAMZ,standard,2016,3,11,117,11634.619999999999
882,2016.03,ZIM,standard,2016,3,11,-222,-23151.14
883,2016.03,MOZ,evening,2016,3,12,51,5442.8099999999995
884,2016.03,MOZ,standard,2016,3,12,97,7648.379999999999
885,2016.03,RSA,evening,2016,3,12,-235,-25526.39
886,2016.03,RSA,standard,2016,3,12,-789,-85278.90999999999
887,2016.03,ZAMC,evening,2016,3,12,14,1493.8
888,2016.03,ZAMC,standard,2016,3,12,123,13235.990000000002
889,2016.03,ZAMZ,evening,2016,3,12,254,27496.66
890,2016.03,ZAMZ,standard,2016,3,12,729,76382.76
891,2016.03,ZIM,evening,2016,3,12,-84,-8906.88
892,2016.03,ZIM,standard,2016,3,12,-160,-11988.22
893,2016.03,MOZ,standard,2016,3,12,493,36494.719999999994
894,2016.03,RSA,standard,2016,3,12,-228,-16613.03
895,2016.03,ZAMC,standard,2016,3,12,138,10235.449999999999
896,2016.03,ZAMZ,standard,2016,3,12,413,30727.02
897,2016.03,ZIM,standard,2016,3,12,-816,-60844.16
898,2016.03,MOZ,evening,2016,3,13,51,5442.8099999999995
899,2016.03,MOZ,standard,2016,3,13,92,6954.23
900,2016.03,RSA,evening,2016,3,13,-260,-28277.39
901,2016.03,RSA,standard,2016,3,13,-797,-86189.45000000001
902,2016.03,ZAMC,evening,2016,3,13,14,1493.8
903,2016.03,ZAMC,standard,2016,3,13,123,13235.990000000002
904,2016.03,ZAMZ,evening,2016,3,13,279,30247.66
905,2016.03,ZAMZ,standard,2016,3,13,747,78387.5
906,2016.03,ZIM,evening,2016,3,13,-84,-8906.88
