,date,market,hour,price,volume,year,month,day,day_of_week,value,cat
36243,2020-02-14,1,7,89.92,203.0,2020,2,14,4,18253.760000000002,morning
36244,2020-02-14,1,16,64.91,214.1,2020,2,14,4,13897.231,standard
36245,2020-02-15,1,1,34.63,94.0,2020,2,15,5,3255.2200000000003,off
36246,2020-02-15,1,12,34.92,171.8,2020,2,15,5,5999.256,off
36247,2020-02-15,1,22,54.33,55.0,2020,2,15,5,2988.15,off
36248,2020-02-16,1,7,37.16,61.0,2020,2,16,6,2266.7599999999998,off
36249,2020-02-16,1,16,36.48,62.0,2020,2,16,6,2261.7599999999998,off
36250,2020-02-17,1,5,34.92,44.0,2020,2,17,0,1536.48,off
36251,2020-02-17,1,15,64.93,196.1,2020,2,17,0,12732.773000000001,standard
36252,2020-02-18,1,0,33.99,45.0,2020,2,18,1,1529.5500000000002,off
36253,2020-02-18,1,10,64.93,183.9,2020,2,18,1,11940.627000000002,standard
36254,2020-02-18,1,19,247.14,60.0,2020,2,18,1,14828.4,evening
36255,2020-02-19,1,7,89.91,185.6,2020,2,19,2,16687.296,morning
36256,2020-02-19,1,15,64.94,176.2,2020,2,19,2,11442.427999999998,standard
36257,2020-02-20,1,0,31.43,38.0,2020,2,20,3,1194.34,off
36258,2020-02-20,1,9,88.99,216.0,2020,2,20,3,19221.84,morning
36259,2020-02-20,1,23,32.28,38.0,2020,2,20,3,1226.64,off
36260,2020-02-21,1,10,118.73,67.0,2020,2,21,4,7954.91,standard
36261,2020-02-21,1,19,281.17,25.0,2020,2,21,4,7029.25,evening
36262,2020-02-22,1,5,34.91,70.8,2020,2,22,5,2471.6279999999997,off
36263,2020-02-22,1,15,34.94,103.3,2020,2,22,5,3609.3019999999997,off
36264,2020-02-23,1,3,34.95,45.0,2020,2,23,6,1572.7500000000002,off
36265,2020-02-23,1,14,34.93,107.8,2020,2,23,6,3765.4539999999997,off
36266,2020-02-24,1,2,33.57,47.6,2020,2,24,0,1597.932,off
36267,2020-02-24,1,10,64.93,162.0,2020,2,24,0,10518.660000000002,standard
36268,2020-02-24,1,18,140.9,60.0,2020,2,24,0,8454.0,standard
36269,2020-02-25,1,4,33.38,45.0,2020,2,25,1,1502.1000000000001,off
36270,2020-02-25,1,14,64.91,173.7,2020,2,25,1,11274.866999999998,standard
36271,2020-02-26,1,0,32.96,28.0,2020,2,26,2,922.88,off
36272,2020-02-26,1,10,64.92,175.3,2020,2,26,2,11380.476,standard
36273,2020-02-26,1,19,280.33,50.0,2020,2,26,2,14016.5,evening
36274,2020-02-27,1,6,64.97,112.9,2020,2,27,3,7335.113,standard
36275,2020-02-27,1,16,64.94,151.8,2020,2,27,3,9857.892,standard
36276,2020-02-28,1,1,34.04,65.4,2020,2,28,4,2226.2160000000003,off
36277,2020-02-28,1,11,64.94,214.2,2020,2,28,4,13910.148,standard
36278,2020-02-28,1,22,83.51,10.0,2020,2,28,4,835.1,off
36279,2020-02-29,1,9,172.02,175.0,2020,2,29,5,30103.5,standard
36280,2020-02-29,1,19,364.15,18.0,2020,2,29,5,6554.7,standard
36281,2020-03-01,1,5,53.24,42.0,2020,3,1,6,2236.08,off
36282,2020-03-01,1,15,36.1,43.0,2020,3,1,6,1552.3,off
36283,2020-03-02,1,3,34.03,69.0,2020,3,2,0,2348.07,off
36284,2020-03-02,1,13,64.93,171.6,2020,3,2,0,11141.988000000001,standard
36285,2020-03-02,1,21,82.88,72.0,2020,3,2,0,5967.36,standard
36286,2020-03-03,1,8,172.57,64.0,2020,3,3,1,11044.48,morning
36287,2020-03-03,1,18,282.0,0.0,2020,3,3,1,0.0,standard
36288,2020-03-04,1,4,34.97,53.0,2020,3,4,2,1853.4099999999999,off
36289,2020-03-04,1,12,64.92,173.2,2020,3,4,2,11244.144,standard
36290,2020-03-04,1,23,34.89,88.0,2020,3,4,2,3070.32,off
36291,2020-03-05,1,10,64.84,175.0,2020,3,5,3,11347.0,standard
36292,2020-03-05,1,22,34.99,44.9,2020,3,5,3,1571.051,off
36293,2020-03-06,1,7,89.94,157.0,2020,3,6,4,14120.58,morning
36294,2020-03-06,1,16,64.91,224.0,2020,3,6,4,14539.84,standard
36295,2020-03-07,1,4,34.56,50.7,2020,3,7,5,1752.1920000000002,off
36296,2020-03-07,1,13,104.27,36.0,2020,3,7,5,3753.72,off
36297,2020-03-08,1,0,34.6,33.0,2020,3,8,6,1141.8,off
36298,2020-03-08,1,10,34.6,38.4,2020,3,8,6,1328.64,off
36299,2020-03-08,1,20,275.0,0.0,2020,3,8,6,0.0,off
36300,2020-03-09,1,4,34.93,104.0,2020,3,9,0,3632.72,off
36301,2020-03-09,1,14,64.56,200.0,2020,3,9,0,12912.0,standard
36302,2020-03-09,1,23,34.93,106.9,2020,3,9,0,3734.0170000000003,off
36303,2020-03-10,1,10,64.93,177.5,2020,3,10,1,11525.075,standard
36304,2020-03-10,1,21,173.29,45.0,2020,3,10,1,7798.049999999999,standard
36305,2020-03-11,1,6,64.98,102.7,2020,3,11,2,6673.446000000001,standard
36306,2020-03-11,1,16,64.95,155.5,2020,3,11,2,10099.725,standard
36307,2020-03-12,1,3,34.97,71.0,2020,3,12,3,2482.87,off
36308,2020-03-12,1,13,119.9,75.0,2020,3,12,3,8992.5,standard
36309,2020-03-12,1,22,59.51,44.0,2020,3,12,3,2618.44,off
36310,2020-03-13,1,10,124.39,52.5,2020,3,13,4,6530.475,standard
36311,2020-03-13,1,20,238.45,51.3,2020,3,13,4,12232.484999999999,evening
36312,2020-03-14,1,4,35.46,60.0,2020,3,14,5,2127.6,off
36313,2020-03-14,1,15,30.0,50.7,2020,3,14,5,1521.0,off
36314,2020-03-15,1,0,36.85,41.0,2020,3,15,6,1510.8500000000001,off
36315,2020-03-15,1,11,30.08,75.0,2020,3,15,6,2256.0,off
36316,2020-03-15,1,22,35.5,43.0,2020,3,15,6,1526.5,off
36317,2020-03-16,1,8,171.29,84.0,2020,3,16,0,14388.359999999999,morning
36318,2020-03-16,1,17,117.97,85.0,2020,3,16,0,10027.45,standard
36319,2020-03-17,1,2,36.05,86.0,2020,3,17,1,3100.2999999999997,off
36320,2020-03-17,1,11,103.57,87.0,2020,3,17,1,9010.59,standard
36321,2020-03-17,1,21,173.99,28.6,2020,3,17,1,4976.1140000000005,standard
36322,2020-03-18,1,9,159.91,84.0,2020,3,18,2,13432.44,morning
36323,2020-03-18,1,20,228.63,60.0,2020,3,18,2,13717.8,evening
36324,2020-03-19,1,3,36.08,73.0,2020,3,19,3,2633.8399999999997,off
36325,2020-03-19,1,13,104.63,81.3,2020,3,19,3,8506.419,standard
36326,2020-03-20,1,2,37.08,71.2,2020,3,20,4,2640.096,off
36327,2020-03-20,1,11,104.87,80.9,2020,3,20,4,8483.983,standard
36328,2020-03-20,1,21,130.0,82.0,2020,3,20,4,10660.0,standard
36329,2020-03-21,1,8,61.98,107.0,2020,3,21,5,6631.86,standard
36330,2020-03-21,1,18,67.7,60.0,2020,3,21,5,4062.0,off
36331,2020-03-22,1,2,43.38,59.0,2020,3,22,6,2559.42,off
36332,2020-03-22,1,12,116.53,13.0,2020,3,22,6,1514.89,off
36333,2020-03-22,1,22,43.65,110.0,2020,3,22,6,4801.5,off
36334,2020-03-23,1,7,139.92,82.0,2020,3,23,0,11473.439999999999,morning
36335,2020-03-23,1,18,139.31,60.0,2020,3,23,0,8358.6,standard
36336,2020-03-24,1,5,36.01,129.0,2020,3,24,1,4645.29,off
36337,2020-03-24,1,15,94.88,70.0,2020,3,24,1,6641.599999999999,standard
36338,2020-03-25,1,3,34.99,152.0,2020,3,25,2,5318.4800000000005,off
36339,2020-03-25,1,11,89.97,62.0,2020,3,25,2,5578.14,standard
36340,2020-03-25,1,22,36.44,41.0,2020,3,25,2,1494.04,off
36341,2020-03-26,1,8,119.94,77.0,2020,3,26,3,9235.38,morning
36342,2020-03-26,1,19,220.05,60.0,2020,3,26,3,13203.0,evening
36343,2020-03-27,1,3,34.96,115.0,2020,3,27,4,4020.4,off
36344,2020-03-27,1,13,89.39,61.0,2020,3,27,4,5452.79,standard
36345,2020-03-28,1,1,35.0,86.0,2020,3,28,5,3010.0,off
36346,2020-03-28,1,9,61.99,85.0,2020,3,28,5,5269.150000000001,standard
36347,2020-03-28,1,21,46.54,41.0,2020,3,28,5,1908.1399999999999,off
36348,2020-03-29,1,7,29.98,89.0,2020,3,29,6,2668.2200000000003,off
36349,2020-03-29,1,16,30.01,62.0,2020,3,29,6,1860.6200000000001,off
36350,2020-03-30,1,3,34.94,139.0,2020,3,30,0,4856.66,off
36351,2020-03-30,1,13,95.5,65.0,2020,3,30,0,6207.5,standard
36352,2020-03-30,1,21,87.38,65.0,2020,3,30,0,5679.7,standard
36353,2020-03-31,1,5,33.95,100.0,2020,3,31,1,3395.0000000000005,off
36354,2020-03-31,1,15,89.12,70.0,2020,3,31,1,6238.400000000001,standard
36355,2020-04-01,1,3,33.96,85.0,2020,4,1,2,2886.6,off
36356,2020-04-01,1,13,83.45,69.0,2020,4,1,2,5758.05,standard
36357,2020-04-02,1,0,30.97,85.0,2020,4,2,3,2632.45,off
36358,2020-04-02,1,11,80.92,69.0,2020,4,2,3,5583.4800000000005,standard
36359,2020-04-02,1,18,101.65,60.0,2020,4,2,3,6099.0,evening
36360,2020-02-13,1,6,64.96,141.1,2020,2,13,3,9165.855999999998,standard
36361,2020-02-13,1,16,64.94,190.2,2020,2,13,3,12351.588,standard
36362,2020-02-14,1,1,37.39,55.0,2020,2,14,4,2056.45,off
36363,2020-02-14,1,10,64.92,214.1,2020,2,14,4,13899.372,standard
36364,2020-02-14,1,22,59.65,54.0,2020,2,14,4,3221.1,off
36365,2020-02-15,1,6,34.93,107.5,2020,2,15,5,3754.975,off
36366,2020-02-15,1,17,34.97,101.5,2020,2,15,5,3549.455,off
36367,2020-02-16,1,2,36.95,54.0,2020,2,16,6,1995.3000000000002,off
36368,2020-02-16,1,13,36.53,61.0,2020,2,16,6,2228.33,off
36369,2020-02-16,1,21,55.81,55.0,2020,2,16,6,3069.55,off
36370,2020-02-17,1,8,89.95,164.0,2020,2,17,0,14751.800000000001,morning
36371,2020-02-17,1,18,138.78,60.0,2020,2,17,0,8326.8,standard
36372,2020-02-18,1,5,33.96,45.0,2020,2,18,1,1528.2,off
36373,2020-02-18,1,13,64.95,162.8,2020,2,18,1,10573.86,standard
36374,2020-02-18,1,22,42.6,43.0,2020,2,18,1,1831.8,off
36375,2020-02-19,1,9,89.9,197.0,2020,2,19,2,17710.300000000003,morning
36376,2020-02-19,1,19,245.0,60.0,2020,2,19,2,14700.0,evening
36377,2020-02-20,1,5,33.69,50.0,2020,2,20,3,1684.5,off
36378,2020-02-20,1,14,64.92,198.4,2020,2,20,3,12880.128,standard
36379,2020-02-21,1,0,33.99,45.0,2020,2,21,4,1529.5500000000002,off
36380,2020-02-21,1,14,64.98,101.2,2020,2,21,4,6575.976000000001,standard
36381,2020-02-21,1,23,88.0,24.0,2020,2,21,4,2112.0,off
36382,2020-02-22,1,7,64.65,156.0,2020,2,22,5,10085.400000000001,standard
36383,2020-02-22,1,17,34.97,68.2,2020,2,22,5,2384.954,off
36384,2020-02-23,1,1,35.0,45.2,2020,2,23,6,1582.0,off
36385,2020-02-23,1,11,34.94,101.8,2020,2,23,6,3556.892,off
36386,2020-02-23,1,21,57.01,45.0,2020,2,23,6,2565.45,off
36387,2020-02-24,1,8,89.95,143.0,2020,2,24,0,12862.85,morning
36388,2020-02-24,1,17,64.95,149.8,2020,2,24,0,9729.510000000002,standard
36389,2020-02-25,1,3,33.38,45.0,2020,2,25,1,1502.1000000000001,off
36390,2020-02-25,1,13,64.91,171.6,2020,2,25,1,11138.555999999999,standard
36391,2020-02-25,1,23,32.18,29.0,2020,2,25,1,933.22,off
36392,2020-02-26,1,9,89.93,183.0,2020,2,26,2,16457.190000000002,morning
36393,2020-02-26,1,20,281.2,20.0,2020,2,26,2,5624.0,evening
36394,2020-02-27,1,8,89.93,160.0,2020,2,27,3,14388.800000000001,morning
36395,2020-02-27,1,19,282.0,0.0,2020,2,27,3,0.0,evening
36396,2020-02-28,1,4,34.03,68.7,2020,2,28,4,2337.8610000000003,off
36397,2020-02-28,1,13,64.94,215.3,2020,2,28,4,13981.582,standard
36398,2020-02-29,1,2,34.0,83.9,2020,2,29,5,2852.6000000000004,off
36399,2020-02-29,1,10,120.37,187.0,2020,2,29,5,22509.190000000002,standard
36400,2020-02-29,1,17,149.56,38.0,2020,2,29,5,5683.28,off
36401,2020-03-01,1,4,34.5,42.0,2020,3,1,6,1449.0,off
36402,2020-03-01,1,17,35.7,43.0,2020,3,1,6,1535.1000000000001,off
36403,2020-03-02,1,4,34.04,65.0,2020,3,2,0,2212.6,off
36404,2020-03-02,1,12,64.93,175.7,2020,3,2,0,11408.201000000001,standard
36405,2020-03-02,1,20,243.33,50.0,2020,3,2,0,12166.5,evening
36406,2020-03-03,1,6,218.23,41.0,2020,3,3,1,8947.43,standard
36407,2020-03-03,1,17,154.67,24.0,2020,3,3,1,3712.08,standard
36408,2020-03-04,1,3,34.97,52.0,2020,3,4,2,1818.44,off
36409,2020-03-04,1,13,64.92,170.5,2020,3,4,2,11068.86,standard
36410,2020-03-04,1,21,172.35,60.0,2020,3,4,2,10341.0,standard
36411,2020-03-05,1,9,89.91,172.0,2020,3,5,3,15464.519999999999,morning
36412,2020-03-05,1,21,153.67,65.0,2020,3,5,3,9988.55,standard
36413,2020-03-06,1,6,64.95,138.8,2020,3,6,4,9015.060000000001,standard
36414,2020-03-06,1,18,234.56,44.3,2020,3,6,4,10391.008,standard
36415,2020-03-07,1,2,34.56,52.1,2020,3,7,5,1800.5760000000002,off
36416,2020-03-07,1,14,78.13,36.0,2020,3,7,5,2812.68,off
36417,2020-03-07,1,21,80.54,36.0,2020,3,7,5,2899.44,off
36418,2020-03-08,1,6,34.57,44.0,2020,3,8,6,1521.08,off
36419,2020-03-08,1,16,55.7,38.0,2020,3,8,6,2116.6,off
36420,2020-03-09,1,3,34.92,116.0,2020,3,9,0,4050.7200000000003,off
36421,2020-03-09,1,13,64.54,205.0,2020,3,9,0,13230.7,standard
36422,2020-03-09,1,21,172.35,68.0,2020,3,9,0,11719.8,standard
36423,2020-03-10,1,7,89.98,97.0,2020,3,10,1,8728.06,morning
36424,2020-03-10,1,22,50.05,39.0,2020,3,10,1,1951.9499999999998,off
36425,2020-03-11,1,7,89.98,105.0,2020,3,11,2,9447.9,morning
36426,2020-03-11,1,18,246.56,48.8,2020,3,11,2,12032.127999999999,standard
36427,2020-03-12,1,2,34.98,67.0,2020,3,12,3,2343.66,off
36428,2020-03-12,1,14,122.79,63.0,2020,3,12,3,7735.77,standard
36429,2020-03-12,1,23,79.27,36.0,2020,3,12,3,2853.72,off
36430,2020-03-13,1,9,169.26,81.0,2020,3,13,4,13710.06,morning
36431,2020-03-13,1,18,235.75,51.9,2020,3,13,4,12235.425,standard
36432,2020-03-14,1,1,35.5,43.0,2020,3,14,5,1526.5,off
36433,2020-03-14,1,11,65.11,80.0,2020,3,14,5,5208.8,standard
36434,2020-03-14,1,23,78.83,37.0,2020,3,14,5,2916.71,off
36435,2020-03-15,1,10,37.67,44.0,2020,3,15,6,1657.48,off
36436,2020-03-15,1,17,35.8,45.0,2020,3,15,6,1610.9999999999998,off
36437,2020-03-16,1,3,35.44,92.0,2020,3,16,0,3260.4799999999996,off
36438,2020-03-16,1,14,121.85,65.4,2020,3,16,0,7968.990000000001,standard
36439,2020-03-16,1,23,70.4,62.0,2020,3,16,0,4364.8,off
36440,2020-03-17,1,10,102.99,86.0,2020,3,17,1,8857.14,standard
36441,2020-03-17,1,20,235.15,52.0,2020,3,17,1,12227.800000000001,evening
36442,2020-03-18,1,4,35.5,111.0,2020,3,18,2,3940.5,off
36443,2020-03-18,1,15,102.96,86.0,2020,3,18,2,8854.56,standard
36444,2020-03-19,1,2,36.08,70.0,2020,3,19,3,2525.6,off
36445,2020-03-19,1,10,104.17,81.0,2020,3,19,3,8437.77,standard
36446,2020-03-19,1,20,226.98,60.0,2020,3,19,3,13618.8,evening
36447,2020-03-20,1,6,129.96,81.0,2020,3,20,4,10526.76,standard
36448,2020-03-20,1,16,103.61,84.0,2020,3,20,4,8703.24,standard
36449,2020-03-21,1,4,37.05,82.0,2020,3,21,5,3038.1,off
36450,2020-03-21,1,14,34.97,73.0,2020,3,21,5,2552.81,off
36451,2020-03-21,1,23,43.56,110.0,2020,3,21,5,4791.6,off
36452,2020-03-22,1,9,173.04,11.0,2020,3,22,6,1903.4399999999998,off
36453,2020-03-22,1,19,190.08,40.0,2020,3,22,6,7603.200000000001,off
36454,2020-03-23,1,6,61.98,91.0,2020,3,23,0,5640.179999999999,standard
36455,2020-03-23,1,16,100.23,73.0,2020,3,23,0,7316.79,standard
36456,2020-03-24,1,2,35.41,143.0,2020,3,24,1,5063.629999999999,off
36457,2020-03-24,1,10,93.88,69.0,2020,3,24,1,6477.719999999999,standard
36458,2020-03-24,1,21,92.91,64.0,2020,3,24,1,5946.24,standard
36459,2020-03-25,1,6,59.95,125.0,2020,3,25,2,7493.75,standard
36460,2020-03-25,1,18,90.08,60.0,2020,3,25,2,5404.8,standard
36461,2020-03-26,1,3,36.02,121.0,2020,3,26,3,4358.42,off
36462,2020-03-26,1,13,89.8,67.0,2020,3,26,3,6016.599999999999,standard
36463,2020-03-26,1,23,36.22,62.0,2020,3,26,3,2245.64,off
36464,2020-03-27,1,10,89.34,61.0,2020,3,27,4,5449.74,standard
36465,2020-03-27,1,19,220.06,60.0,2020,3,27,4,13203.6,evening
36466,2020-03-28,1,6,30.0,132.0,2020,3,28,5,3960.0,off
36467,2020-03-28,1,16,34.95,82.0,2020,3,28,5,2865.9,off
36468,2020-03-28,1,23,43.12,41.0,2020,3,28,5,1767.9199999999998,off
36469,2020-03-29,1,8,29.97,63.0,2020,3,29,6,1888.11,off
36470,2020-03-29,1,18,39.99,36.0,2020,3,29,6,1439.64,off
36471,2020-03-30,1,4,33.98,114.0,2020,3,30,0,3873.72,off
36472,2020-03-30,1,16,86.98,66.0,2020,3,30,0,5740.68,standard
36473,2020-03-31,1,2,33.99,125.0,2020,3,31,1,4248.75,off
36474,2020-03-31,1,14,89.53,69.0,2020,3,31,1,6177.57,standard
36475,2020-03-31,1,23,36.09,77.2,2020,3,31,1,2786.1480000000006,off
36476,2020-04-01,1,7,100.93,78.0,2020,4,1,2,7872.540000000001,morning
36477,2020-04-01,1,20,100.0,50.0,2020,4,1,2,5000.0,standard
36478,2020-04-02,1,4,30.95,85.0,2020,4,2,3,2630.75,off
36479,2020-04-02,1,13,80.91,69.0,2020,4,2,3,5582.79,standard
36480,2020-02-13,1,22,78.91,47.0,2020,2,13,3,3708.77,off
36481,2020-02-14,1,8,89.94,181.0,2020,2,14,4,16279.14,morning
36482,2020-02-14,1,18,103.9,199.5,2020,2,14,4,20728.050000000003,standard
36483,2020-02-15,1,8,64.93,187.1,2020,2,15,5,12148.403,standard
36484,2020-02-15,1,16,34.91,162.2,2020,2,15,5,5662.401999999999,off
36485,2020-02-16,1,3,37.0,54.0,2020,2,16,6,1998.0,off
36486,2020-02-16,1,10,36.45,61.0,2020,2,16,6,2223.4500000000003,off
36487,2020-02-16,1,20,282.0,0.0,2020,2,16,6,0.0,off
36488,2020-02-17,1,7,89.95,160.0,2020,2,17,0,14392.0,morning
36489,2020-02-17,1,16,64.93,205.6,2020,2,17,0,13349.608,standard
36490,2020-02-18,1,2,36.64,45.0,2020,2,18,1,1648.8,off
36491,2020-02-18,1,12,64.94,166.5,2020,2,18,1,10812.51,standard
36492,2020-02-18,1,23,35.0,43.0,2020,2,18,1,1505.0,off
36493,2020-02-19,1,11,64.91,187.3,2020,2,19,2,12157.643,standard
36494,2020-02-19,1,20,242.5,50.0,2020,2,19,2,12125.0,evening
36495,2020-02-20,1,4,31.34,38.0,2020,2,20,3,1190.92,off
36496,2020-02-20,1,16,64.93,184.0,2020,2,20,3,11947.12,standard
36497,2020-02-21,1,2,33.91,45.0,2020,2,21,4,1525.9499999999998,off
36498,2020-02-21,1,9,89.93,184.0,2020,2,21,4,16547.120000000003,morning
36499,2020-02-21,1,20,281.0,25.0,2020,2,21,4,7025.0,evening
36500,2020-02-22,1,8,64.9,171.7,2020,2,22,5,11143.33,standard
36501,2020-02-22,1,18,65.0,54.0,2020,2,22,5,3510.0,off
36502,2020-02-23,1,6,34.94,77.4,2020,2,23,6,2704.356,off
36503,2020-02-23,1,16,34.95,97.0,2020,2,23,6,3390.15,off
36504,2020-02-24,1,1,33.57,47.6,2020,2,24,0,1597.932,off
36505,2020-02-24,1,12,64.93,179.3,2020,2,24,0,11641.949000000002,standard
36506,2020-02-24,1,21,83.75,75.0,2020,2,24,0,6281.25,standard
36507,2020-02-25,1,7,89.94,170.0,2020,2,25,1,15289.8,morning
36508,2020-02-25,1,18,140.23,60.0,2020,2,25,1,8413.8,standard
36509,2020-02-26,1,2,32.92,28.0,2020,2,26,2,921.76,off
36510,2020-02-26,1,11,64.92,176.6,2020,2,26,2,11464.872,standard
36511,2020-02-27,1,0,53.81,44.0,2020,2,27,3,2367.6400000000003,off
36512,2020-02-27,1,9,89.93,161.0,2020,2,27,3,14478.730000000001,morning
36513,2020-02-27,1,18,190.0,60.0,2020,2,27,3,11400.0,standard
36514,2020-02-28,1,3,33.47,77.0,2020,2,28,4,2577.19,off
36515,2020-02-28,1,15,64.94,216.3,2020,2,28,4,14046.522,standard
36516,2020-02-29,1,1,34.01,79.7,2020,2,29,5,2710.5969999999998,off
36517,2020-02-29,1,12,34.08,52.9,2020,2,29,5,1802.8319999999999,off
36518,2020-02-29,1,21,165.77,44.0,2020,2,29,5,7293.88,off
36519,2020-03-01,1,7,35.32,42.0,2020,3,1,6,1483.44,off
36520,2020-03-01,1,18,280.1,19.0,2020,3,1,6,5321.900000000001,off
36521,2020-03-02,1,2,34.05,63.0,2020,3,2,0,2145.1499999999996,off
36522,2020-03-02,1,11,64.93,168.0,2020,3,2,0,10908.240000000002,standard
36523,2020-03-03,1,0,51.74,41.0,2020,3,3,1,2121.34,off
36524,2020-03-03,1,9,173.5,40.0,2020,3,3,1,6940.0,morning
36525,2020-03-03,1,19,282.0,0.0,2020,3,3,1,0.0,evening
36526,2020-03-04,1,6,64.96,136.7,2020,3,4,2,8880.032,standard
36527,2020-03-04,1,15,64.93,166.9,2020,3,4,2,10836.817000000001,standard
36528,2020-03-05,1,2,34.94,97.7,2020,3,5,3,3413.638,off
36529,2020-03-05,1,11,64.76,181.0,2020,3,5,3,11721.560000000001,standard
36530,2020-03-05,1,20,270.38,37.0,2020,3,5,3,10004.06,evening
36531,2020-03-06,1,5,34.94,95.8,2020,3,6,4,3347.2519999999995,off
36532,2020-03-06,1,14,64.9,239.5,2020,3,6,4,15543.550000000001,standard
36533,2020-03-07,1,0,50.39,35.0,2020,3,7,5,1763.65,off
36534,2020-03-07,1,10,64.95,133.1,2020,3,7,5,8644.845,standard
36535,2020-03-07,1,19,275.0,0.0,2020,3,7,5,0.0,standard
36536,2020-03-08,1,5,52.92,32.0,2020,3,8,6,1693.44,off
36537,2020-03-08,1,17,155.57,9.0,2020,3,8,6,1400.1299999999999,off
36538,2020-03-09,1,6,64.93,181.7,2020,3,9,0,11797.781,standard
36539,2020-03-09,1,16,64.57,201.0,2020,3,9,0,12978.569999999998,standard
36540,2020-03-10,1,1,50.02,38.0,2020,3,10,1,1900.7600000000002,off
36541,2020-03-10,1,9,89.93,162.0,2020,3,10,1,14568.660000000002,morning
36542,2020-03-10,1,17,64.96,128.5,2020,3,10,1,8347.359999999999,standard
36543,2020-03-11,1,5,33.95,42.0,2020,3,11,2,1425.9,off
36544,2020-03-11,1,13,64.91,202.6,2020,3,11,2,13150.766,standard
36545,2020-03-12,1,1,34.99,58.0,2020,3,12,3,2029.42,off
36546,2020-03-12,1,9,173.69,37.0,2020,3,12,3,6426.53,morning
36547,2020-03-12,1,19,244.0,50.0,2020,3,12,3,12200.0,evening
36548,2020-03-13,1,6,172.93,78.0,2020,3,13,4,13488.54,standard
36549,2020-03-13,1,16,150.98,58.3,2020,3,13,4,8802.133999999998,standard
36550,2020-03-14,1,2,35.47,55.0,2020,3,14,5,1950.85,off
36551,2020-03-14,1,13,30.0,49.8,2020,3,14,5,1494.0,off
36552,2020-03-14,1,22,82.33,16.0,2020,3,14,5,1317.28,off
36553,2020-03-15,1,7,30.07,89.0,2020,3,15,6,2676.23,off
36554,2020-03-15,1,18,39.99,34.0,2020,3,15,6,1359.66,off
36555,2020-03-16,1,4,35.45,88.4,2020,3,16,0,3133.7800000000007,off
36556,2020-03-16,1,13,120.03,72.8,2020,3,16,0,8738.184,standard
36557,2020-03-17,1,0,36.07,77.0,2020,3,17,1,2777.39,off
36558,2020-03-17,1,9,159.94,86.0,2020,3,17,1,13754.84,morning
36559,2020-03-17,1,19,236.01,51.8,2020,3,17,1,12225.318,evening
36560,2020-03-18,1,6,159.92,81.0,2020,3,18,2,12953.519999999999,standard
36561,2020-03-18,1,14,102.98,85.0,2020,3,18,2,8753.300000000001,standard
36562,2020-03-19,1,1,47.2,61.0,2020,3,19,3,2879.2000000000003,off
36563,2020-03-19,1,11,104.54,81.4,2020,3,19,3,8509.556,standard
36564,2020-03-19,1,22,47.27,62.0,2020,3,19,3,2930.7400000000002,off
36565,2020-03-20,1,7,129.98,84.0,2020,3,20,4,10918.32,morning
36566,2020-03-20,1,18,143.86,60.0,2020,3,20,4,8631.6,standard
36567,2020-03-21,1,2,37.07,73.0,2020,3,21,5,2706.11,off
36568,2020-03-21,1,12,34.99,66.0,2020,3,21,5,2309.34,off
36569,2020-03-21,1,21,68.4,60.0,2020,3,21,5,4104.0,off
36570,2020-03-22,1,8,171.96,17.0,2020,3,22,6,2923.32,off
36571,2020-03-22,1,17,65.01,63.0,2020,3,22,6,4095.63,off
36572,2020-03-23,1,3,34.96,145.0,2020,3,23,0,5069.2,off
36573,2020-03-23,1,12,100.4,73.0,2020,3,23,0,7329.200000000001,standard
36574,2020-03-23,1,23,34.98,133.0,2020,3,23,0,4652.339999999999,off
36575,2020-03-24,1,9,129.96,79.0,2020,3,24,1,10266.84,morning
36576,2020-03-24,1,19,220.04,60.0,2020,3,24,1,13202.4,evening
36577,2020-03-25,1,4,36.02,132.0,2020,3,25,2,4754.64,off
36578,2020-03-25,1,15,90.01,62.0,2020,3,25,2,5580.62,standard
36579,2020-03-26,1,0,36.07,92.0,2020,3,26,3,3318.44,off
36580,2020-03-26,1,12,89.83,68.0,2020,3,26,3,6108.44,standard
36581,2020-03-26,1,20,181.57,50.0,2020,3,26,3,9078.5,evening
36582,2020-03-27,1,6,59.93,120.0,2020,3,27,4,7191.6,standard
36583,2020-03-27,1,18,244.0,50.0,2020,3,27,4,12200.0,standard
36584,2020-03-28,1,3,34.98,103.0,2020,3,28,5,3602.9399999999996,off
36585,2020-03-28,1,12,34.97,71.0,2020,3,28,5,2482.87,off
36586,2020-03-28,1,22,43.18,41.0,2020,3,28,5,1770.3799999999999,off
36587,2020-03-29,1,11,29.98,69.0,2020,3,29,6,2068.62,off
36588,2020-03-29,1,22,36.08,44.0,2020,3,29,6,1587.52,off
36589,2020-03-30,1,7,109.97,75.0,2020,3,30,0,8247.75,morning
36590,2020-03-30,1,17,86.98,66.0,2020,3,30,0,5740.68,standard
36591,2020-03-31,1,3,33.98,130.0,2020,3,31,1,4417.4,off
36592,2020-03-31,1,13,89.53,69.0,2020,3,31,1,6177.57,standard
36593,2020-04-01,1,0,33.97,85.0,2020,4,1,2,2887.45,off
36594,2020-04-01,1,8,100.91,77.0,2020,4,1,2,7770.07,morning
36595,2020-04-01,1,18,149.25,60.0,2020,4,1,2,8955.0,evening
