Date,Month,Day,Year,WaterYear,Flow
29/09/1961,9,29,1961,1960,93
30/09/1961,9,30,1961,1960,91
01/10/1961,10,1,1961,1961,91
02/10/1961,10,2,1961,1961,91
03/10/1961,10,3,1961,1961,87
04/10/1961,10,4,1961,1961,86
05/10/1961,10,5,1961,1961,86
06/10/1961,10,6,1961,1961,86
07/10/1961,10,7,1961,1961,86
08/10/1961,10,8,1961,1961,84
09/10/1961,10,9,1961,1961,84
10/10/1961,10,10,1961,1961,84
11/10/1961,10,11,1961,1961,84
12/10/1961,10,12,1961,1961,84
13/10/1961,10,13,1961,1961,83
14/10/1961,10,14,1961,1961,80
15/10/1961,10,15,1961,1961,79
16/10/1961,10,16,1961,1961,79
17/10/1961,10,17,1961,1961,79
18/10/1961,10,18,1961,1961,79
19/10/1961,10,19,1961,1961,79
20/10/1961,10,20,1961,1961,79
21/10/1961,10,21,1961,1961,77
22/10/1961,10,22,1961,1961,77
23/10/1961,10,23,1961,1961,77
24/10/1961,10,24,1961,1961,77
25/10/1961,10,25,1961,1961,77
26/10/1961,10,26,1961,1961,77
27/10/1961,10,27,1961,1961,79
28/10/1961,10,28,1961,1961,80
29/10/1961,10,29,1961,1961,83
30/10/1961,10,30,1961,1961,84
31/10/1961,10,31,1961,1961,84
01/11/1961,11,1,1961,1961,84
02/11/1961,11,2,1961,1961,84
03/11/1961,11,3,1961,1961,84
04/11/1961,11,4,1961,1961,86
05/11/1961,11,5,1961,1961,86
06/11/1961,11,6,1961,1961,86
07/11/1961,11,7,1961,1961,87
08/11/1961,11,8,1961,1961,91
09/11/1961,11,9,1961,1961,91
10/11/1961,11,10,1961,1961,91
11/11/1961,11,11,1961,1961,87
12/11/1961,11,12,1961,1961,87
13/11/1961,11,13,1961,1961,91
14/11/1961,11,14,1961,1961,93
15/11/1961,11,15,1961,1961,103
16/11/1961,11,16,1961,1961,106
17/11/1961,11,17,1961,1961,108
18/11/1961,11,18,1961,1961,116
19/11/1961,11,19,1961,1961,128
20/11/1961,11,20,1961,1961,133
21/11/1961,11,21,1961,1961,141
22/11/1961,11,22,1961,1961,147
23/11/1961,11,23,1961,1961,151
24/11/1961,11,24,1961,1961,157
25/11/1961,11,25,1961,1961,161
26/11/1961,11,26,1961,1961,166
27/11/1961,11,27,1961,1961,170
28/11/1961,11,28,1961,1961,176
29/11/1961,11,29,1961,1961,180
30/11/1961,11,30,1961,1961,186
01/12/1961,12,1,1961,1961,190
02/12/1961,12,2,1961,1961,194
03/12/1961,12,3,1961,1961,200
04/12/1961,12,4,1961,1961,202
05/12/1961,12,5,1961,1961,209
06/12/1961,12,6,1961,1961,221
07/12/1961,12,7,1961,1961,224
08/12/1961,12,8,1961,1961,233
09/12/1961,12,9,1961,1961,236
10/12/1961,12,10,1961,1961,247
11/12/1961,12,11,1961,1961,265
12/12/1961,12,12,1961,1961,277
13/12/1961,12,13,1961,1961,281
14/12/1961,12,14,1961,1961,283
15/12/1961,12,15,1961,1961,295
16/12/1961,12,16,1961,1961,313
17/12/1961,12,17,1961,1961,341
18/12/1961,12,18,1961,1961,367
19/12/1961,12,19,1961,1961,403
20/12/1961,12,20,1961,1961,439
21/12/1961,12,21,1961,1961,480
22/12/1961,12,22,1961,1961,502
23/12/1961,12,23,1961,1961,535
24/12/1961,12,24,1961,1961,584
25/12/1961,12,25,1961,1961,610
26/12/1961,12,26,1961,1961,622
27/12/1961,12,27,1961,1961,630
28/12/1961,12,28,1961,1961,640
29/12/1961,12,29,1961,1961,649
30/12/1961,12,30,1961,1961,668
31/12/1961,12,31,1961,1961,678
01/01/1962,1,1,1962,1961,695
02/01/1962,1,2,1962,1961,712
03/01/1962,1,3,1962,1961,721
04/01/1962,1,4,1962,1961,733
05/01/1962,1,5,1962,1961,744
06/01/1962,1,6,1962,1961,752
07/01/1962,1,7,1962,1961,758
08/01/1962,1,8,1962,1961,764
09/01/1962,1,9,1962,1961,772
10/01/1962,1,10,1962,1961,795
11/01/1962,1,11,1962,1961,847
12/01/1962,1,12,1962,1961,890
13/01/1962,1,13,1962,1961,925
14/01/1962,1,14,1962,1961,959
15/01/1962,1,15,1962,1961,982
16/01/1962,1,16,1962,1961,1014
17/01/1962,1,17,1962,1961,1098
18/01/1962,1,18,1962,1961,1145
19/01/1962,1,19,1962,1961,1228
20/01/1962,1,20,1962,1961,1294
21/01/1962,1,21,1962,1961,1305
22/01/1962,1,22,1962,1961,1319
23/01/1962,1,23,1962,1961,1329
24/01/1962,1,24,1962,1961,1343
25/01/1962,1,25,1962,1961,1354
26/01/1962,1,26,1962,1961,1377
27/01/1962,1,27,1962,1961,1402
28/01/1962,1,28,1962,1961,1429
29/01/1962,1,29,1962,1961,1461
30/01/1962,1,30,1962,1961,1487
31/01/1962,1,31,1962,1961,1510
01/02/1962,2,1,1962,1961,1516
02/02/1962,2,2,1962,1961,1533
03/02/1962,2,3,1962,1961,1516
04/02/1962,2,4,1962,1961,1514
05/02/1962,2,5,1962,1961,1526
06/02/1962,2,6,1962,1961,1567
07/02/1962,2,7,1962,1961,1622
08/02/1962,2,8,1962,1961,1697
09/02/1962,2,9,1962,1961,1759
10/02/1962,2,10,1962,1961,1836
11/02/1962,2,11,1962,1961,1899
12/02/1962,2,12,1962,1961,1974
13/02/1962,2,13,1962,1961,2063
14/02/1962,2,14,1962,1961,2204
15/02/1962,2,15,1962,1961,2298
16/02/1962,2,16,1962,1961,2392
17/02/1962,2,17,1962,1961,2492
18/02/1962,2,18,1962,1961,2616
19/02/1962,2,19,1962,1961,2738
20/02/1962,2,20,1962,1961,2898
21/02/1962,2,21,1962,1961,3049
22/02/1962,2,22,1962,1961,3208
23/02/1962,2,23,1962,1961,3147
24/02/1962,2,24,1962,1961,3048
25/02/1962,2,25,1962,1961,2985
26/02/1962,2,26,1962,1961,2934
27/02/1962,2,27,1962,1961,2863
28/02/1962,2,28,1962,1961,2786
01/03/1962,3,1,1962,1961,2833
02/03/1962,3,2,1962,1961,2906
03/03/1962,3,3,1962,1961,3007
04/03/1962,3,4,1962,1961,3113
05/03/1962,3,5,1962,1961,3217
06/03/1962,3,6,1962,1961,3294
07/03/1962,3,7,1962,1961,3368
08/03/1962,3,8,1962,1961,3448
09/03/1962,3,9,1962,1961,3566
10/03/1962,3,10,1962,1961,3682
11/03/1962,3,11,1962,1961,3804
12/03/1962,3,12,1962,1961,3956
13/03/1962,3,13,1962,1961,4124
14/03/1962,3,14,1962,1961,4323
15/03/1962,3,15,1962,1961,4460
16/03/1962,3,16,1962,1961,4581
17/03/1962,3,17,1962,1961,4671
18/03/1962,3,18,1962,1961,4752
19/03/1962,3,19,1962,1961,4800
20/03/1962,3,20,1962,1961,4844
21/03/1962,3,21,1962,1961,4909
22/03/1962,3,22,1962,1961,5098
23/03/1962,3,23,1962,1961,5272
24/03/1962,3,24,1962,1961,5507
25/03/1962,3,25,1962,1961,5626
26/03/1962,3,26,1962,1961,5725
27/03/1962,3,27,1962,1961,5684
28/03/1962,3,28,1962,1961,5528
29/03/1962,3,29,1962,1961,5340
30/03/1962,3,30,1962,1961,5110
31/03/1962,3,31,1962,1961,4898
01/04/1962,4,1,1962,1961,4763
02/04/1962,4,2,1962,1961,4671
03/04/1962,4,3,1962,1961,4586
04/04/1962,4,4,1962,1961,4491
05/04/1962,4,5,1962,1961,4328
06/04/1962,4,6,1962,1961,4139
07/04/1962,4,7,1962,1961,4071
08/04/1962,4,8,1962,1961,4001
09/04/1962,4,9,1962,1961,3951
10/04/1962,4,10,1962,1961,3872
11/04/1962,4,11,1962,1961,3765
12/04/1962,4,12,1962,1961,3678
13/04/1962,4,13,1962,1961,3561
14/04/1962,4,14,1962,1961,3407
15/04/1962,4,15,1962,1961,3258
16/04/1962,4,16,1962,1961,3113
17/04/1962,4,17,1962,1961,2972
18/04/1962,4,18,1962,1961,2827
19/04/1962,4,19,1962,1961,2658
20/04/1962,4,20,1962,1961,2525
21/04/1962,4,21,1962,1961,2424
22/04/1962,4,22,1962,1961,2325
23/04/1962,4,23,1962,1961,2200
24/04/1962,4,24,1962,1961,2067
25/04/1962,4,25,1962,1961,2007
26/04/1962,4,26,1962,1961,1929
27/04/1962,4,27,1962,1961,1865
28/04/1962,4,28,1962,1961,1790
29/04/1962,4,29,1962,1961,1752
30/04/1962,4,30,1962,1961,1700
01/05/1962,5,1,1962,1961,1649
02/05/1962,5,2,1962,1961,1612
03/05/1962,5,3,1962,1961,1535
04/05/1962,5,4,1962,1961,1432
05/05/1962,5,5,1962,1961,1356
06/05/1962,5,6,1962,1961,1303
07/05/1962,5,7,1962,1961,1255
08/05/1962,5,8,1962,1961,1210
09/05/1962,5,9,1962,1961,1181
10/05/1962,5,10,1962,1961,1139
11/05/1962,5,11,1962,1961,1101
12/05/1962,5,12,1962,1961,1072
13/05/1962,5,13,1962,1961,1056
14/05/1962,5,14,1962,1961,1046
15/05/1962,5,15,1962,1961,1025
16/05/1962,5,16,1962,1961,1002
17/05/1962,5,17,1962,1961,968
18/05/1962,5,18,1962,1961,934
19/05/1962,5,19,1962,1961,909
20/05/1962,5,20,1962,1961,874
21/05/1962,5,21,1962,1961,862
22/05/1962,5,22,1962,1961,842
23/05/1962,5,23,1962,1961,812
24/05/1962,5,24,1962,1961,790
25/05/1962,5,25,1962,1961,773
26/05/1962,5,26,1962,1961,768
27/05/1962,5,27,1962,1961,752
28/05/1962,5,28,1962,1961,731
29/05/1962,5,29,1962,1961,703
30/05/1962,5,30,1962,1961,684
31/05/1962,5,31,1962,1961,673
01/06/1962,6,1,1962,1961,644
02/06/1962,6,2,1962,1961,630
03/06/1962,6,3,1962,1961,620
04/06/1962,6,4,1962,1961,597
05/06/1962,6,5,1962,1961,585
06/06/1962,6,6,1962,1961,563
07/06/1962,6,7,1962,1961,559
08/06/1962,6,8,1962,1961,547
09/06/1962,6,9,1962,1961,530
10/06/1962,6,10,1962,1961,525
11/06/1962,6,11,1962,1961,515
12/06/1962,6,12,1962,1961,496
13/06/1962,6,13,1962,1961,483
14/06/1962,6,14,1962,1961,470
15/06/1962,6,15,1962,1961,466
16/06/1962,6,16,1962,1961,455
17/06/1962,6,17,1962,1961,452
18/06/1962,6,18,1962,1961,447
19/06/1962,6,19,1962,1961,438
20/06/1962,6,20,1962,1961,432
21/06/1962,6,21,1962,1961,422
22/06/1962,6,22,1962,1961,410
23/06/1962,6,23,1962,1961,406
24/06/1962,6,24,1962,1961,395
25/06/1962,6,25,1962,1961,392
26/06/1962,6,26,1962,1961,385
27/06/1962,6,27,1962,1961,379
28/06/1962,6,28,1962,1961,370
29/06/1962,6,29,1962,1961,365
30/06/1962,6,30,1962,1961,357
01/07/1962,7,1,1962,1961,355
02/07/1962,7,2,1962,1961,352
03/07/1962,7,3,1962,1961,350
04/07/1962,7,4,1962,1961,343
05/07/1962,7,5,1962,1961,338
06/07/1962,7,6,1962,1961,337
07/07/1962,7,7,1962,1961,330
08/07/1962,7,8,1962,1961,324
09/07/1962,7,9,1962,1961,316
10/07/1962,7,10,1962,1961,311
11/07/1962,7,11,1962,1961,307
12/07/1962,7,12,1962,1961,300
13/07/1962,7,13,1962,1961,299
14/07/1962,7,14,1962,1961,299
15/07/1962,7,15,1962,1961,297
16/07/1962,7,16,1962,1961,287
17/07/1962,7,17,1962,1961,279
18/07/1962,7,18,1962,1961,277
19/07/1962,7,19,1962,1961,273
20/07/1962,7,20,1962,1961,263
21/07/1962,7,21,1962,1961,261
22/07/1962,7,22,1962,1961,261
23/07/1962,7,23,1962,1961,260
24/07/1962,7,24,1962,1961,249
25/07/1962,7,25,1962,1961,253
26/07/1962,7,26,1962,1961,253
27/07/1962,7,27,1962,1961,246
28/07/1962,7,28,1962,1961,241
29/07/1962,7,29,1962,1961,235
30/07/1962,7,30,1962,1961,234
31/07/1962,7,31,1962,1961,230
01/08/1962,8,1,1962,1961,224
02/08/1962,8,2,1962,1961,223
03/08/1962,8,3,1962,1961,222
04/08/1962,8,4,1962,1961,219
05/08/1962,8,5,1962,1961,215
06/08/1962,8,6,1962,1961,212
07/08/1962,8,7,1962,1961,211
08/08/1962,8,8,1962,1961,208
09/08/1962,8,9,1962,1961,202
10/08/1962,8,10,1962,1961,200
11/08/1962,8,11,1962,1961,197
12/08/1962,8,12,1962,1961,191
13/08/1962,8,13,1962,1961,190
14/08/1962,8,14,1962,1961,190
15/08/1962,8,15,1962,1961,187
16/08/1962,8,16,1962,1961,186
17/08/1962,8,17,1962,1961,181
18/08/1962,8,18,1962,1961,180
19/08/1962,8,19,1962,1961,180
20/08/1962,8,20,1962,1961,177
21/08/1962,8,21,1962,1961,176
22/08/1962,8,22,1962,1961,171
23/08/1962,8,23,1962,1961,170
24/08/1962,8,24,1962,1961,167
25/08/1962,8,25,1962,1961,166
26/08/1962,8,26,1962,1961,161
27/08/1962,8,27,1962,1961,160
28/08/1962,8,28,1962,1961,160
29/08/1962,8,29,1962,1961,157
30/08/1962,8,30,1962,1961,156
31/08/1962,8,31,1962,1961,151
01/09/1962,9,1,1962,1961,151
02/09/1962,9,2,1962,1961,150
03/09/1962,9,3,1962,1961,148
04/09/1962,9,4,1962,1961,147
05/09/1962,9,5,1962,1961,147
06/09/1962,9,6,1962,1961,147
07/09/1962,9,7,1962,1961,147
08/09/1962,9,8,1962,1961,142
09/09/1962,9,9,1962,1961,141
10/09/1962,9,10,1962,1961,138
11/09/1962,9,11,1962,1961,135
12/09/1962,9,12,1962,1961,133
13/09/1962,9,13,1962,1961,132
14/09/1962,9,14,1962,1961,129
15/09/1962,9,15,1962,1961,126
16/09/1962,9,16,1962,1961,124
17/09/1962,9,17,1962,1961,123
18/09/1962,9,18,1962,1961,121
19/09/1962,9,19,1962,1961,120
20/09/1962,9,20,1962,1961,118
21/09/1962,9,21,1962,1961,117
22/09/1962,9,22,1962,1961,115
23/09/1962,9,23,1962,1961,115
24/09/1962,9,24,1962,1961,115
25/09/1962,9,25,1962,1961,113
26/09/1962,9,26,1962,1961,112
27/09/1962,9,27,1962,1961,110
28/09/1962,9,28,1962,1961,109
29/09/1962,9,29,1962,1961,107
30/09/1962,9,30,1962,1961,107
01/10/1962,10,1,1962,1962,106
02/10/1962,10,2,1962,1962,104
03/10/1962,10,3,1962,1962,104
04/10/1962,10,4,1962,1962,104
05/10/1962,10,5,1962,1962,102
06/10/1962,10,6,1962,1962,101
07/10/1962,10,7,1962,1962,99
08/10/1962,10,8,1962,1962,97
09/10/1962,10,9,1962,1962,96
10/10/1962,10,10,1962,1962,96
11/10/1962,10,11,1962,1962,94
12/10/1962,10,12,1962,1962,94
13/10/1962,10,13,1962,1962,94
14/10/1962,10,14,1962,1962,94
15/10/1962,10,15,1962,1962,94
16/10/1962,10,16,1962,1962,94
17/10/1962,10,17,1962,1962,94
18/10/1962,10,18,1962,1962,94
19/10/1962,10,19,1962,1962,94
20/10/1962,10,20,1962,1962,94
21/10/1962,10,21,1962,1962,94
22/10/1962,10,22,1962,1962,94
23/10/1962,10,23,1962,1962,94
24/10/1962,10,24,1962,1962,96
25/10/1962,10,25,1962,1962,96
26/10/1962,10,26,1962,1962,96
27/10/1962,10,27,1962,1962,96
28/10/1962,10,28,1962,1962,96
29/10/1962,10,29,1962,1962,94
30/10/1962,10,30,1962,1962,94
31/10/1962,10,31,1962,1962,94
01/11/1962,11,1,1962,1962,94
02/11/1962,11,2,1962,1962,93
03/11/1962,11,3,1962,1962,91
04/11/1962,11,4,1962,1962,91
05/11/1962,11,5,1962,1962,91
06/11/1962,11,6,1962,1962,89
07/11/1962,11,7,1962,1962,88
08/11/1962,11,8,1962,1962,87
09/11/1962,11,9,1962,1962,91
10/11/1962,11,10,1962,1962,91
11/11/1962,11,11,1962,1962,93
12/11/1962,11,12,1962,1962,94
13/11/1962,11,13,1962,1962,99
14/11/1962,11,14,1962,1962,101
15/11/1962,11,15,1962,1962,102
16/11/1962,11,16,1962,1962,106
17/11/1962,11,17,1962,1962,109
18/11/1962,11,18,1962,1962,111
19/11/1962,11,19,1962,1962,120
20/11/1962,11,20,1962,1962,126
21/11/1962,11,21,1962,1962,132
22/11/1962,11,22,1962,1962,133
23/11/1962,11,23,1962,1962,136
24/11/1962,11,24,1962,1962,141
25/11/1962,11,25,1962,1962,142
26/11/1962,11,26,1962,1962,149
27/11/1962,11,27,1962,1962,152
28/11/1962,11,28,1962,1962,160
29/11/1962,11,29,1962,1962,170
30/11/1962,11,30,1962,1962,176
01/12/1962,12,1,1962,1962,182
02/12/1962,12,2,1962,1962,195
03/12/1962,12,3,1962,1962,198
04/12/1962,12,4,1962,1962,203
05/12/1962,12,5,1962,1962,217
06/12/1962,12,6,1962,1962,225
07/12/1962,12,7,1962,1962,240
08/12/1962,12,8,1962,1962,247
09/12/1962,12,9,1962,1962,261
10/12/1962,12,10,1962,1962,274
11/12/1962,12,11,1962,1962,289
12/12/1962,12,12,1962,1962,301
13/12/1962,12,13,1962,1962,325
14/12/1962,12,14,1962,1962,350
15/12/1962,12,15,1962,1962,371
16/12/1962,12,16,1962,1962,395
17/12/1962,12,17,1962,1962,428
18/12/1962,12,18,1962,1962,439
19/12/1962,12,19,1962,1962,452
20/12/1962,12,20,1962,1962,464
21/12/1962,12,21,1962,1962,477
22/12/1962,12,22,1962,1962,479
23/12/1962,12,23,1962,1962,485
24/12/1962,12,24,1962,1962,494
25/12/1962,12,25,1962,1962,501
26/12/1962,12,26,1962,1962,516
27/12/1962,12,27,1962,1962,535
28/12/1962,12,28,1962,1962,573
29/12/1962,12,29,1962,1962,623
30/12/1962,12,30,1962,1962,675
31/12/1962,12,31,1962,1962,713
01/01/1963,1,1,1963,1962,744
02/01/1963,1,2,1963,1962,772
03/01/1963,1,3,1963,1962,810
04/01/1963,1,4,1963,1962,847
05/01/1963,1,5,1963,1962,874
06/01/1963,1,6,1963,1962,933
07/01/1963,1,7,1963,1962,1047
08/01/1963,1,8,1963,1962,1170
09/01/1963,1,9,1963,1962,1304
10/01/1963,1,10,1963,1962,1445
11/01/1963,1,11,1963,1962,1593
12/01/1963,1,12,1963,1962,1738
13/01/1963,1,13,1963,1962,1839
14/01/1963,1,14,1963,1962,1926
15/01/1963,1,15,1963,1962,2011
16/01/1963,1,16,1963,1962,2085
17/01/1963,1,17,1963,1962,2173
18/01/1963,1,18,1963,1962,2266
19/01/1963,1,19,1963,1962,2359
20/01/1963,1,20,1963,1962,2446
21/01/1963,1,21,1963,1962,2544
22/01/1963,1,22,1963,1962,2643
23/01/1963,1,23,1963,1962,2680
24/01/1963,1,24,1963,1962,2672
25/01/1963,1,25,1963,1962,2630
26/01/1963,1,26,1963,1962,2519
27/01/1963,1,27,1963,1962,2401
28/01/1963,1,28,1963,1962,2338
29/01/1963,1,29,1963,1962,2283
30/01/1963,1,30,1963,1962,2267
31/01/1963,1,31,1963,1962,2262
01/02/1963,2,1,1963,1962,2231
02/02/1963,2,2,1963,1962,2175
03/02/1963,2,3,1963,1962,2125
04/02/1963,2,4,1963,1962,2089
05/02/1963,2,5,1963,1962,2038
06/02/1963,2,6,1963,1962,2005
07/02/1963,2,7,1963,1962,1946
08/02/1963,2,8,1963,1962,2011
09/02/1963,2,9,1963,1962,2144
10/02/1963,2,10,1963,1962,2293
11/02/1963,2,11,1963,1962,2432
12/02/1963,2,12,1963,1962,2625
13/02/1963,2,13,1963,1962,2871
14/02/1963,2,14,1963,1962,3150
15/02/1963,2,15,1963,1962,3435
16/02/1963,2,16,1963,1962,3671
17/02/1963,2,17,1963,1962,3838
18/02/1963,2,18,1963,1962,4005
19/02/1963,2,19,1963,1962,4217
20/02/1963,2,20,1963,1962,4395
21/02/1963,2,21,1963,1962,4620
22/02/1963,2,22,1963,1962,4963
23/02/1963,2,23,1963,1962,5246
24/02/1963,2,24,1963,1962,5432
25/02/1963,2,25,1963,1962,5457
26/02/1963,2,26,1963,1962,5304
27/02/1963,2,27,1963,1962,5121
28/02/1963,2,28,1963,1962,4844
01/03/1963,3,1,1963,1962,4571
02/03/1963,3,2,1963,1962,4376
03/03/1963,3,3,1963,1962,4188
04/03/1963,3,4,1963,1962,3947
05/03/1963,3,5,1963,1962,3729
06/03/1963,3,6,1963,1962,3566
07/03/1963,3,7,1963,1962,3416
08/03/1963,3,8,1963,1962,3338
09/03/1963,3,9,1963,1962,3308
10/03/1963,3,10,1963,1962,3250
11/03/1963,3,11,1963,1962,3365
12/03/1963,3,12,1963,1962,3570
13/03/1963,3,13,1963,1962,3799
14/03/1963,3,14,1963,1962,4043
15/03/1963,3,15,1963,1962,4323
16/03/1963,3,16,1963,1962,4549
17/03/1963,3,17,1963,1962,4784
18/03/1963,3,18,1963,1962,4931
19/03/1963,3,19,1963,1962,5065
20/03/1963,3,20,1963,1962,5204
21/03/1963,3,21,1963,1962,5302
22/03/1963,3,22,1963,1962,5387
23/03/1963,3,23,1963,1962,5434
24/03/1963,3,24,1963,1962,5455
25/03/1963,3,25,1963,1962,5469
26/03/1963,3,26,1963,1962,5387
27/03/1963,3,27,1963,1962,5255
28/03/1963,3,28,1963,1962,5104
29/03/1963,3,29,1963,1962,4909
30/03/1963,3,30,1963,1962,4608
31/03/1963,3,31,1963,1962,4421
01/04/1963,4,1,1963,1962,4271
02/04/1963,4,2,1963,1962,4067
03/04/1963,4,3,1963,1962,3809
04/04/1963,4,4,1963,1962,3600
05/04/1963,4,5,1963,1962,3374
06/04/1963,4,6,1963,1962,3181
07/04/1963,4,7,1963,1962,2980
08/04/1963,4,8,1963,1962,2837
09/04/1963,4,9,1963,1962,2729
10/04/1963,4,10,1963,1962,2616
11/04/1963,4,11,1963,1962,2496
12/04/1963,4,12,1963,1962,2424
13/04/1963,4,13,1963,1962,2360
14/04/1963,4,14,1963,1962,2293
15/04/1963,4,15,1963,1962,2204
16/04/1963,4,16,1963,1962,2104
17/04/1963,4,17,1963,1962,1968
18/04/1963,4,18,1963,1962,1904
19/04/1963,4,19,1963,1962,1837
20/04/1963,4,20,1963,1962,1756
21/04/1963,4,21,1963,1962,1676
22/04/1963,4,22,1963,1962,1622
23/04/1963,4,23,1963,1962,1589
24/04/1963,4,24,1963,1962,1539
25/04/1963,4,25,1963,1962,1483
26/04/1963,4,26,1963,1962,1413
27/04/1963,4,27,1963,1962,1396
28/04/1963,4,28,1963,1962,1352
29/04/1963,4,29,1963,1962,1306
30/04/1963,4,30,1963,1962,1276
01/05/1963,5,1,1963,1962,1228
02/05/1963,5,2,1963,1962,1169
03/05/1963,5,3,1963,1962,1155
04/05/1963,5,4,1963,1962,1120
05/05/1963,5,5,1963,1962,1109
06/05/1963,5,6,1963,1962,1072
07/05/1963,5,7,1963,1962,1045
08/05/1963,5,8,1963,1962,1004
09/05/1963,5,9,1963,1962,962
10/05/1963,5,10,1963,1962,931
11/05/1963,5,11,1963,1962,896
12/05/1963,5,12,1963,1962,886
13/05/1963,5,13,1963,1962,852
14/05/1963,5,14,1963,1962,830
15/05/1963,5,15,1963,1962,810
16/05/1963,5,16,1963,1962,793
17/05/1963,5,17,1963,1962,790
18/05/1963,5,18,1963,1962,785
19/05/1963,5,19,1963,1962,754
20/05/1963,5,20,1963,1962,730
21/05/1963,5,21,1963,1962,700
22/05/1963,5,22,1963,1962,691
23/05/1963,5,23,1963,1962,661
24/05/1963,5,24,1963,1962,641
25/05/1963,5,25,1963,1962,623
26/05/1963,5,26,1963,1962,608
27/05/1963,5,27,1963,1962,603
28/05/1963,5,28,1963,1962,590
29/05/1963,5,29,1963,1962,586
30/05/1963,5,30,1963,1962,571
31/05/1963,5,31,1963,1962,554
01/06/1963,6,1,1963,1962,563
02/06/1963,6,2,1963,1962,535
03/06/1963,6,3,1963,1962,516
04/06/1963,6,4,1963,1962,500
05/06/1963,6,5,1963,1962,486
06/06/1963,6,6,1963,1962,482
07/06/1963,6,7,1963,1962,468
08/06/1963,6,8,1963,1962,453
09/06/1963,6,9,1963,1962,440
10/06/1963,6,10,1963,1962,438
11/06/1963,6,11,1963,1962,436
12/06/1963,6,12,1963,1962,425
13/06/1963,6,13,1963,1962,423
14/06/1963,6,14,1963,1962,419
15/06/1963,6,15,1963,1962,397
16/06/1963,6,16,1963,1962,392
17/06/1963,6,17,1963,1962,379
18/06/1963,6,18,1963,1962,367
19/06/1963,6,19,1963,1962,365
20/06/1963,6,20,1963,1962,364
21/06/1963,6,21,1963,1962,353
22/06/1963,6,22,1963,1962,351
23/06/1963,6,23,1963,1962,351
24/06/1963,6,24,1963,1962,350
25/06/1963,6,25,1963,1962,338
26/06/1963,6,26,1963,1962,326
27/06/1963,6,27,1963,1962,323
28/06/1963,6,28,1963,1962,313
29/06/1963,6,29,1963,1962,311
30/06/1963,6,30,1963,1962,310
01/07/1963,7,1,1963,1962,299
02/07/1963,7,2,1963,1962,286
03/07/1963,7,3,1963,1962,275
04/07/1963,7,4,1963,1962,274
05/07/1963,7,5,1963,1962,274
06/07/1963,7,6,1963,1962,274
07/07/1963,7,7,1963,1962,272
08/07/1963,7,8,1963,1962,263
09/07/1963,7,9,1963,1962,261
10/07/1963,7,10,1963,1962,261
11/07/1963,7,11,1963,1962,261
12/07/1963,7,12,1963,1962,260
13/07/1963,7,13,1963,1962,246
14/07/1963,7,14,1963,1962,236
15/07/1963,7,15,1963,1962,234
16/07/1963,7,16,1963,1962,234
17/07/1963,7,17,1963,1962,234
18/07/1963,7,18,1963,1962,234
19/07/1963,7,19,1963,1962,233
20/07/1963,7,20,1963,1962,224
21/07/1963,7,21,1963,1962,223
22/07/1963,7,22,1963,1962,223
23/07/1963,7,23,1963,1962,223
24/07/1963,7,24,1963,1962,223
25/07/1963,7,25,1963,1962,223
26/07/1963,7,26,1963,1962,221
27/07/1963,7,27,1963,1962,213
28/07/1963,7,28,1963,1962,210
29/07/1963,7,29,1963,1962,202
30/07/1963,7,30,1963,1962,200
31/07/1963,7,31,1963,1962,192
01/08/1963,8,1,1963,1962,190
02/08/1963,8,2,1963,1962,190
03/08/1963,8,3,1963,1962,190
04/08/1963,8,4,1963,1962,190
05/08/1963,8,5,1963,1962,189
06/08/1963,8,6,1963,1962,181
07/08/1963,8,7,1963,1962,180
08/08/1963,8,8,1963,1962,180
09/08/1963,8,9,1963,1962,179
10/08/1963,8,10,1963,1962,171
11/08/1963,8,11,1963,1962,170
12/08/1963,8,12,1963,1962,169
13/08/1963,8,13,1963,1962,160
14/08/1963,8,14,1963,1962,152
15/08/1963,8,15,1963,1962,151
16/08/1963,8,16,1963,1962,151
17/08/1963,8,17,1963,1962,151
18/08/1963,8,18,1963,1962,149
19/08/1963,8,19,1963,1962,142
20/08/1963,8,20,1963,1962,141
21/08/1963,8,21,1963,1962,141
22/08/1963,8,22,1963,1962,141
23/08/1963,8,23,1963,1962,141
24/08/1963,8,24,1963,1962,141
25/08/1963,8,25,1963,1962,141
26/08/1963,8,26,1963,1962,140
27/08/1963,8,27,1963,1962,133
28/08/1963,8,28,1963,1962,132
29/08/1963,8,29,1963,1962,132
30/08/1963,8,30,1963,1962,132
31/08/1963,8,31,1963,1962,131
01/09/1963,9,1,1963,1962,125
02/09/1963,9,2,1963,1962,124
03/09/1963,9,3,1963,1962,122
04/09/1963,9,4,1963,1962,116
05/09/1963,9,5,1963,1962,115
06/09/1963,9,6,1963,1962,115
07/09/1963,9,7,1963,1962,115
08/09/1963,9,8,1963,1962,115
09/09/1963,9,9,1963,1962,115
10/09/1963,9,10,1963,1962,115
11/09/1963,9,11,1963,1962,115
12/09/1963,9,12,1963,1962,115
13/09/1963,9,13,1963,1962,114
14/09/1963,9,14,1963,1962,108
15/09/1963,9,15,1963,1962,107
16/09/1963,9,16,1963,1962,107
17/09/1963,9,17,1963,1962,107
18/09/1963,9,18,1963,1962,107
19/09/1963,9,19,1963,1962,106
20/09/1963,9,20,1963,1962,102
